Linux 5.4.0-164-generic (node-2.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

05:14:59 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:15:59 PM  all   14.22    0.00   12.38    0.02    0.00    0.74    0.00    0.00    0.00   72.64
05:16:59 PM  all   12.74    0.00   10.95    0.02    0.00    0.81    0.00    0.00    0.00   75.48
05:17:59 PM  all    9.68    0.00    9.02    0.02    0.00    0.89    0.00    0.00    0.00   80.38
05:18:59 PM  all   10.68    0.00    9.53    0.02    0.00    0.85    0.00    0.00    0.00   78.92
05:19:59 PM  all    9.84    0.00    9.53    0.02    0.00    0.86    0.00    0.00    0.00   79.76
05:20:59 PM  all   11.25    0.00    9.86    0.02    0.00    0.83    0.00    0.00    0.00   78.04
05:21:59 PM  all   10.08    0.00    9.84    0.02    0.00    0.81    0.00    0.00    0.00   79.25
05:22:59 PM  all   10.20    0.00    9.90    0.02    0.00    0.80    0.00    0.00    0.00   79.09
05:23:59 PM  all   10.79    0.00    9.90    0.02    0.00    0.82    0.00    0.00    0.00   78.47
05:24:59 PM  all    9.80    0.00    9.82    0.01    0.00    0.84    0.00    0.00    0.00   79.52
05:25:59 PM  all   10.28    0.00    9.79    0.02    0.00    0.80    0.00    0.00    0.00   79.11
05:26:59 PM  all   10.82    0.00   10.01    0.02    0.00    0.79    0.00    0.00    0.00   78.36
Average:     all   10.87    0.00   10.04    0.02    0.00    0.82    0.00    0.00    0.00   78.25
