Linux 5.4.0-164-generic (node-1.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

06:01:28 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:02:28 PM  all    9.73    0.00    9.39    0.02    0.00    0.87    0.00    0.00    0.00   79.99
06:03:28 PM  all   10.65    0.00    9.47    0.02    0.00    0.90    0.00    0.00    0.00   78.96
06:04:28 PM  all    9.70    0.00    9.32    0.02    0.00    0.93    0.00    0.00    0.00   80.04
06:05:28 PM  all    9.44    0.00    9.22    0.02    0.00    0.91    0.00    0.00    0.00   80.41
06:06:28 PM  all    9.26    0.00    9.14    0.01    0.00    0.88    0.00    0.00    0.00   80.70
06:07:28 PM  all   10.21    0.00    9.30    0.02    0.00    0.86    0.00    0.00    0.00   79.61
06:08:28 PM  all    9.41    0.00    9.39    0.02    0.00    0.88    0.00    0.00    0.00   80.30
06:09:28 PM  all    9.60    0.00    9.43    0.02    0.00    0.85    0.00    0.00    0.00   80.10
06:10:28 PM  all    9.45    0.00    9.38    0.01    0.00    0.88    0.00    0.00    0.00   80.28
06:11:28 PM  all    9.25    0.00    9.19    0.02    0.00    0.93    0.00    0.00    0.00   80.62
06:12:28 PM  all    9.21    0.00    9.28    0.01    0.00    0.90    0.00    0.00    0.00   80.60
06:13:28 PM  all   10.15    0.00    9.53    0.02    0.00    0.88    0.00    0.00    0.00   79.42
Average:     all    9.67    0.00    9.34    0.02    0.00    0.89    0.00    0.00    0.00   80.09
