Linux 5.4.0-164-generic (node-3.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

07:37:31 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:38:31 AM  all   17.97    0.00   11.93    0.04    0.00    0.42    0.00    0.00    0.00   69.63
07:39:31 AM  all   53.11    0.00   14.17    0.07    0.00    0.55    0.00    0.00    0.00   32.10
07:40:31 AM  all   57.92    0.00   19.13    0.03    0.00    0.44    0.00    0.00    0.00   22.47
07:41:31 AM  all   62.63    0.00   20.19    0.03    0.00    0.45    0.00    0.00    0.00   16.70
07:42:31 AM  all   56.18    0.00   17.42    0.03    0.00    0.54    0.00    0.00    0.00   25.83
07:43:31 AM  all   48.07    0.00   14.64    0.03    0.00    0.65    0.00    0.00    0.00   36.61
07:44:31 AM  all   51.18    0.00   12.99    0.02    0.00    0.59    0.00    0.00    0.00   35.22
07:45:31 AM  all   61.28    0.00   18.66    0.03    0.00    0.46    0.00    0.00    0.00   19.57
07:46:31 AM  all   58.56    0.00   21.58    0.03    0.00    0.41    0.00    0.00    0.00   19.42
07:47:31 AM  all   57.72    0.00   17.31    0.03    0.00    0.51    0.00    0.00    0.00   24.43
07:48:31 AM  all   45.20    0.00   13.52    0.03    0.00    0.60    0.00    0.00    0.00   40.65
07:49:31 AM  all   49.48    0.00   13.68    0.03    0.00    0.69    0.00    0.00    0.00   36.13
Average:     all   51.61    0.00   16.27    0.03    0.00    0.53    0.00    0.00    0.00   31.56
