Linux 5.4.0-164-generic (node-1.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

08:31:30 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:32:30 PM  all   12.67    0.00   10.55    0.03    0.00    0.60    0.00    0.00    0.00   76.15
08:33:30 PM  all   33.10    0.00   11.45    0.07    0.00    0.51    0.00    0.00    0.00   54.88
08:34:30 PM  all   33.26    0.00   10.56    0.04    0.00    0.50    0.00    0.00    0.00   55.65
08:35:30 PM  all   32.80    0.00   10.54    0.04    0.00    0.56    0.00    0.00    0.00   56.06
08:36:30 PM  all   33.91    0.00   11.45    0.03    0.00    0.59    0.00    0.00    0.00   54.02
08:37:30 PM  all   27.17    0.00   10.67    0.03    0.00    0.63    0.00    0.00    0.00   61.50
08:38:30 PM  all   30.55    0.00    9.93    0.03    0.00    0.58    0.00    0.00    0.00   58.92
08:39:30 PM  all   31.27    0.00    9.89    0.03    0.00    0.56    0.00    0.00    0.00   58.24
08:40:30 PM  all   30.69    0.00   10.43    0.03    0.00    0.58    0.00    0.00    0.00   58.27
08:41:30 PM  all   33.48    0.00   10.01    0.03    0.00    0.57    0.00    0.00    0.00   55.91
08:42:30 PM  all   27.48    0.00    9.77    0.03    0.00    0.66    0.00    0.00    0.00   62.06
08:43:30 PM  all   25.62    0.00    9.63    0.02    0.00    0.64    0.00    0.00    0.00   64.08
Average:     all   29.33    0.00   10.41    0.03    0.00    0.58    0.00    0.00    0.00   59.65
