Linux 5.4.0-164-generic (node-5.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

02:26:39 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:27:39 AM  all    9.50    0.00    9.61    0.02    0.00    0.88    0.00    0.00    0.00   79.98
02:28:39 AM  all   10.33    0.00    9.73    0.02    0.00    0.87    0.00    0.00    0.00   79.05
02:29:39 AM  all    9.07    0.00    9.47    0.02    0.00    0.89    0.00    0.00    0.00   80.56
02:30:39 AM  all    9.20    0.00    9.41    0.02    0.00    0.91    0.00    0.00    0.00   80.46
02:31:39 AM  all    8.84    0.00    9.43    0.01    0.00    0.85    0.00    0.00    0.00   80.87
02:32:39 AM  all    9.81    0.00    9.52    0.02    0.00    0.87    0.00    0.00    0.00   79.78
02:33:39 AM  all    9.03    0.00    9.39    0.02    0.00    0.88    0.00    0.00    0.00   80.69
02:34:39 AM  all    9.33    0.00    9.40    0.01    0.00    0.86    0.00    0.00    0.00   80.40
02:35:39 AM  all    9.22    0.00    9.45    0.02    0.00    0.87    0.00    0.00    0.00   80.45
02:36:39 AM  all    8.88    0.00    9.42    0.01    0.00    0.87    0.00    0.00    0.00   80.81
02:37:39 AM  all    8.86    0.00    9.22    0.02    0.00    0.83    0.00    0.00    0.00   81.07
02:38:39 AM  all    9.96    0.00    9.60    0.01    0.00    0.92    0.00    0.00    0.00   79.51
Average:     all    9.34    0.00    9.47    0.02    0.00    0.88    0.00    0.00    0.00   80.30
