Linux 5.4.0-164-generic (node-0.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

02:14:13 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:15:13 AM  all   10.14    0.00    9.42    0.02    0.00    0.85    0.00    0.00    0.00   79.57
02:16:13 AM  all   10.73    0.00    9.38    0.02    0.00    0.87    0.00    0.00    0.00   79.00
02:17:13 AM  all   10.61    0.00    9.51    0.02    0.00    0.87    0.00    0.00    0.00   78.99
02:18:13 AM  all    9.58    0.00    9.11    0.02    0.00    0.88    0.00    0.00    0.00   80.41
02:19:13 AM  all    9.28    0.00    9.13    0.02    0.00    0.89    0.00    0.00    0.00   80.69
02:20:13 AM  all   11.34    0.00    9.56    0.02    0.00    0.84    0.00    0.00    0.00   78.25
02:21:13 AM  all    9.61    0.00    9.25    0.02    0.00    0.90    0.00    0.00    0.00   80.23
02:22:13 AM  all   10.76    0.00    9.40    0.03    0.00    0.84    0.00    0.00    0.00   78.97
02:23:13 AM  all    9.78    0.00    9.35    0.01    0.00    0.86    0.00    0.00    0.00   80.00
02:24:13 AM  all    9.26    0.00    9.22    0.02    0.00    0.89    0.00    0.00    0.00   80.61
02:25:13 AM  all    9.59    0.00    9.21    0.01    0.00    0.85    0.00    0.00    0.00   80.33
02:26:13 AM  all   11.42    0.00    9.66    0.03    0.00    0.78    0.00    0.00    0.00   78.11
Average:     all   10.17    0.00    9.35    0.02    0.00    0.86    0.00    0.00    0.00   79.60
