Linux 5.4.0-164-generic (node-4.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/29/2024 	_x86_64_	(40 CPU)

12:04:01 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:05:01 AM  all   14.56    0.00   10.59    0.04    0.00    0.52    0.00    0.00    0.00   74.28
12:06:01 AM  all   50.10    0.00   13.41    0.08    0.00    0.53    0.00    0.00    0.00   35.88
12:07:01 AM  all   57.06    0.00   19.95    0.04    0.00    0.44    0.00    0.00    0.00   22.51
12:08:01 AM  all   60.51    0.00   20.04    0.03    0.00    0.46    0.00    0.00    0.00   18.96
12:09:01 AM  all   54.35    0.00   17.71    0.03    0.00    0.54    0.00    0.00    0.00   27.37
12:10:01 AM  all   46.77    0.00   13.90    0.04    0.00    0.70    0.00    0.00    0.00   38.59
12:11:01 AM  all   48.31    0.00   12.22    0.02    0.00    0.64    0.00    0.00    0.00   38.81
12:12:01 AM  all   59.03    0.00   19.73    0.04    0.00    0.45    0.00    0.00    0.00   20.75
12:13:01 AM  all   57.15    0.00   22.34    0.02    0.00    0.46    0.00    0.00    0.00   20.03
12:14:01 AM  all   56.47    0.00   17.30    0.03    0.00    0.58    0.00    0.00    0.00   25.61
12:15:01 AM  all   42.51    0.00   12.48    0.03    0.00    0.68    0.00    0.00    0.00   44.30
12:16:01 AM  all   46.72    0.00   12.63    0.04    0.00    0.72    0.00    0.00    0.00   39.90
Average:     all   49.46    0.00   16.03    0.04    0.00    0.56    0.00    0.00    0.00   33.92
