# started on Tue Nov 28 01:35:28 2023

#           time             counts unit events
   120.007827332     69,672,741,582      instructions                                                  (59.98%)
   120.007827332        520,739,979      LLC-loads                                                     (60.01%)
   120.007827332        115,220,880      LLC-load-misses           #   22.13% of all LL-cache hits     (60.02%)
   120.007827332        114,988,115      LLC-stores                                                    (39.99%)
   120.007827332         50,418,045      LLC-store-misses                                              (39.99%)
   120.007827332    <not supported>      LLC-prefetch-misses                                         
   150.009779447     72,183,131,644      instructions                                                  (59.97%)
   150.009779447        523,212,460      LLC-loads                                                     (60.01%)
   150.009779447        114,446,359      LLC-load-misses           #   21.93% of all LL-cache hits     (60.01%)
   150.009779447        116,605,512      LLC-stores                                                    (39.99%)
   150.009779447         50,582,096      LLC-store-misses                                              (39.99%)
   150.009779447    <not supported>      LLC-prefetch-misses                                         
   180.011736768     70,767,172,600      instructions                                                  (59.97%)
   180.011736768        519,193,941      LLC-loads                                                     (60.01%)
   180.011736768        114,547,241      LLC-load-misses           #   21.98% of all LL-cache hits     (60.01%)
   180.011736768        114,767,850      LLC-stores                                                    (39.99%)
   180.011736768         49,485,897      LLC-store-misses                                              (39.99%)
   180.011736768    <not supported>      LLC-prefetch-misses                                         
   210.013453890     71,111,245,288      instructions                                                  (59.97%)
   210.013453890        523,035,478      LLC-loads                                                     (60.01%)
   210.013453890        114,740,028      LLC-load-misses           #   22.00% of all LL-cache hits     (60.01%)
   210.013453890        115,092,389      LLC-stores                                                    (40.00%)
   210.013453890         49,529,596      LLC-store-misses                                              (39.99%)
   210.013453890    <not supported>      LLC-prefetch-misses                                         
   240.016241885     70,104,025,411      instructions                                                  (59.97%)
   240.016241885        518,597,525      LLC-loads                                                     (60.00%)
   240.016241885        114,690,942      LLC-load-misses           #   22.02% of all LL-cache hits     (60.01%)
   240.016241885        116,238,413      LLC-stores                                                    (40.00%)
   240.016241885         49,449,690      LLC-store-misses                                              (40.00%)
   240.016241885    <not supported>      LLC-prefetch-misses                                         
   270.019721576     70,799,284,666      instructions                                                  (59.98%)
   270.019721576        518,941,688      LLC-loads                                                     (60.00%)
   270.019721576        112,153,159      LLC-load-misses           #   21.54% of all LL-cache hits     (60.00%)
   270.019721576        114,818,554      LLC-stores                                                    (40.00%)
   270.019721576         49,851,107      LLC-store-misses                                              (39.99%)
   270.019721576    <not supported>      LLC-prefetch-misses                                         
   300.022901857     69,738,664,075      instructions                                                  (59.98%)
   300.022901857        517,496,120      LLC-loads                                                     (60.01%)
   300.022901857        110,198,600      LLC-load-misses           #   21.18% of all LL-cache hits     (60.00%)
   300.022901857        114,268,273      LLC-stores                                                    (39.99%)
   300.022901857         48,520,378      LLC-store-misses                                              (39.99%)
   300.022901857    <not supported>      LLC-prefetch-misses                                         
   330.025502911     72,830,853,559      instructions                                                  (59.98%)
   330.025502911        522,178,006      LLC-loads                                                     (60.01%)
   330.025502911        116,524,571      LLC-load-misses           #   22.39% of all LL-cache hits     (60.01%)
   330.025502911        117,212,557      LLC-stores                                                    (39.99%)
   330.025502911         51,470,453      LLC-store-misses                                              (39.99%)
   330.025502911    <not supported>      LLC-prefetch-misses                                         
   360.027531011     70,945,240,821      instructions                                                  (59.97%)
   360.027531011        518,702,063      LLC-loads                                                     (60.01%)
   360.027531011        113,525,009      LLC-load-misses           #   21.82% of all LL-cache hits     (60.01%)
   360.027531011        113,641,318      LLC-stores                                                    (39.99%)
   360.027531011         48,723,487      LLC-store-misses                                              (39.99%)
   360.027531011    <not supported>      LLC-prefetch-misses                                         
   390.029492471     71,129,921,557      instructions                                                  (59.97%)
   390.029492471        521,236,318      LLC-loads                                                     (60.01%)
   390.029492471        115,212,547      LLC-load-misses           #   22.14% of all LL-cache hits     (60.01%)
   390.029492471        114,263,991      LLC-stores                                                    (39.99%)
   390.029492471         49,114,552      LLC-store-misses                                              (39.99%)
   390.029492471    <not supported>      LLC-prefetch-misses                                         
   420.031318942     69,785,451,329      instructions                                                  (59.97%)
   420.031318942        520,157,953      LLC-loads                                                     (60.01%)
   420.031318942        113,205,456      LLC-load-misses           #   21.76% of all LL-cache hits     (60.02%)
   420.031318942        112,721,836      LLC-stores                                                    (39.99%)
