Linux 5.4.0-164-generic (node-1.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

09:18:10 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:19:10 PM  all   16.60    0.00    9.67    0.03    0.00    0.53    0.00    0.00    0.00   73.16
09:20:10 PM  all   36.29    0.00   11.68    0.08    0.00    0.46    0.00    0.00    0.00   51.49
09:21:10 PM  all   37.35    0.00   10.92    0.03    0.00    0.49    0.00    0.00    0.00   51.21
09:22:10 PM  all   36.17    0.00   10.85    0.03    0.00    0.47    0.00    0.00    0.00   52.48
09:23:10 PM  all   37.69    0.00   11.53    0.03    0.00    0.54    0.00    0.00    0.00   50.21
09:24:10 PM  all   31.09    0.00   11.14    0.03    0.00    0.56    0.00    0.00    0.00   57.17
09:25:10 PM  all   34.53    0.00   10.29    0.03    0.00    0.49    0.00    0.00    0.00   54.66
09:26:10 PM  all   35.39    0.00   10.26    0.03    0.00    0.51    0.00    0.00    0.00   53.80
09:27:10 PM  all   34.10    0.00   10.96    0.03    0.00    0.58    0.00    0.00    0.00   54.34
09:28:10 PM  all   37.54    0.00   10.38    0.03    0.00    0.51    0.00    0.00    0.00   51.54
09:29:10 PM  all   31.30    0.00   10.36    0.03    0.00    0.57    0.00    0.00    0.00   57.74
09:30:10 PM  all   29.74    0.00   10.03    0.02    0.00    0.60    0.00    0.00    0.00   59.60
Average:     all   33.14    0.00   10.67    0.03    0.00    0.53    0.00    0.00    0.00   55.63
