Linux 5.4.0-164-generic (node-0.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

10:35:10 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:36:10 AM  all   15.96    0.00   12.85    0.04    0.00    0.40    0.00    0.00    0.00   70.74
10:37:10 AM  all   51.73    0.00   15.02    0.08    0.00    0.57    0.00    0.00    0.00   32.59
10:38:10 AM  all   57.44    0.00   20.76    0.04    0.00    0.46    0.00    0.00    0.00   21.30
10:39:10 AM  all   60.89    0.00   20.20    0.03    0.00    0.49    0.00    0.00    0.00   18.40
10:40:10 AM  all   55.06    0.00   17.99    0.03    0.00    0.52    0.00    0.00    0.00   26.41
10:41:10 AM  all   47.45    0.00   15.71    0.05    0.00    0.70    0.00    0.00    0.00   36.10
10:42:10 AM  all   48.91    0.00   13.57    0.03    0.00    0.63    0.00    0.00    0.00   36.86
10:43:10 AM  all   57.72    0.00   20.16    0.03    0.00    0.50    0.00    0.00    0.00   21.59
10:44:10 AM  all   55.18    0.00   22.76    0.03    0.00    0.48    0.00    0.00    0.00   21.55
10:45:10 AM  all   56.14    0.00   18.79    0.03    0.00    0.54    0.00    0.00    0.00   24.50
10:46:10 AM  all   45.67    0.00   14.18    0.04    0.00    0.65    0.00    0.00    0.00   39.46
10:47:10 AM  all   47.76    0.00   14.37    0.03    0.00    0.71    0.00    0.00    0.00   37.13
Average:     all   50.00    0.00   17.20    0.04    0.00    0.55    0.00    0.00    0.00   32.21
