Linux 5.4.0-164-generic (node-3.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

06:45:16 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:46:16 PM  all   12.31    0.00    7.78    0.02    0.00    0.93    0.00    0.00    0.00   78.96
06:47:16 PM  all   13.14    0.00    7.93    0.03    0.00    0.95    0.00    0.00    0.00   77.95
06:48:16 PM  all   12.00    0.00    7.67    0.02    0.00    0.96    0.00    0.00    0.00   79.35
06:49:16 PM  all   11.86    0.00    7.64    0.01    0.00    0.96    0.00    0.00    0.00   79.52
06:50:16 PM  all   11.69    0.00    7.64    0.02    0.00    0.97    0.00    0.00    0.00   79.68
06:51:16 PM  all   12.41    0.00    7.88    0.02    0.00    0.92    0.00    0.00    0.00   78.77
06:52:16 PM  all   11.77    0.00    7.73    0.02    0.00    0.94    0.00    0.00    0.00   79.54
06:53:16 PM  all   11.97    0.00    7.80    0.02    0.00    0.94    0.00    0.00    0.00   79.27
06:54:16 PM  all   11.89    0.00    7.76    0.01    0.00    0.92    0.00    0.00    0.00   79.42
06:55:16 PM  all   11.63    0.00    7.65    0.02    0.00    0.93    0.00    0.00    0.00   79.78
06:56:16 PM  all   11.60    0.00    7.81    0.01    0.00    0.93    0.00    0.00    0.00   79.65
06:57:16 PM  all   12.61    0.00    8.07    0.02    0.00    0.93    0.00    0.00    0.00   78.38
Average:     all   12.07    0.00    7.78    0.02    0.00    0.94    0.00    0.00    0.00   79.19
