Linux 5.4.0-164-generic (node-0.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

09:17:34 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:18:34 AM  all   14.26    0.00   12.92    0.03    0.00    0.34    0.00    0.00    0.00   72.44
09:19:34 AM  all   53.01    0.00   15.37    0.07    0.00    0.55    0.00    0.00    0.00   31.00
09:20:34 AM  all   56.52    0.00   20.92    0.05    0.00    0.44    0.00    0.00    0.00   22.07
09:21:34 AM  all   61.45    0.00   20.37    0.04    0.00    0.52    0.00    0.00    0.00   17.62
09:22:34 AM  all   55.30    0.00   18.38    0.04    0.00    0.53    0.00    0.00    0.00   25.75
09:23:34 AM  all   45.91    0.00   15.05    0.03    0.00    0.75    0.00    0.00    0.00   38.25
09:24:34 AM  all   48.83    0.00   13.66    0.02    0.00    0.65    0.00    0.00    0.00   36.84
09:25:34 AM  all   58.22    0.00   20.80    0.03    0.00    0.49    0.00    0.00    0.00   20.46
09:26:34 AM  all   55.86    0.00   23.77    0.03    0.00    0.44    0.00    0.00    0.00   19.90
09:27:34 AM  all   56.20    0.00   19.24    0.03    0.00    0.51    0.00    0.00    0.00   24.02
09:28:34 AM  all   45.59    0.00   14.23    0.04    0.00    0.66    0.00    0.00    0.00   39.47
09:29:34 AM  all   45.50    0.00   14.03    0.03    0.00    0.65    0.00    0.00    0.00   39.79
Average:     all   49.74    0.00   17.40    0.04    0.00    0.55    0.00    0.00    0.00   32.28
