Linux 5.4.0-164-generic (node-2.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

07:22:33 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:23:33 AM  all   14.58    0.00   12.49    0.04    0.00    0.50    0.00    0.00    0.00   72.38
07:24:33 AM  all   49.85    0.00   14.27    0.06    0.00    0.59    0.00    0.00    0.00   35.23
07:25:33 AM  all   57.24    0.00   20.48    0.04    0.00    0.50    0.00    0.00    0.00   21.75
07:26:33 AM  all   59.96    0.00   21.50    0.03    0.00    0.44    0.00    0.00    0.00   18.07
07:27:33 AM  all   53.91    0.00   18.34    0.03    0.00    0.52    0.00    0.00    0.00   27.20
07:28:33 AM  all   46.26    0.00   14.94    0.03    0.00    0.73    0.00    0.00    0.00   38.04
07:29:33 AM  all   47.97    0.00   13.37    0.02    0.00    0.61    0.00    0.00    0.00   38.03
07:30:33 AM  all   58.30    0.00   20.05    0.03    0.00    0.49    0.00    0.00    0.00   21.13
07:31:33 AM  all   56.02    0.00   22.47    0.03    0.00    0.49    0.00    0.00    0.00   20.99
07:32:33 AM  all   56.56    0.00   18.35    0.03    0.00    0.54    0.00    0.00    0.00   24.52
07:33:33 AM  all   41.78    0.00   13.73    0.03    0.00    0.65    0.00    0.00    0.00   43.81
07:34:33 AM  all   47.93    0.00   14.39    0.03    0.00    0.67    0.00    0.00    0.00   36.99
Average:     all   49.19    0.00   17.04    0.03    0.00    0.56    0.00    0.00    0.00   33.18
