Linux 5.4.0-164-generic (node-3.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

05:29:06 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:30:06 AM  all   16.20    0.00   11.17    0.03    0.00    0.56    0.00    0.00    0.00   72.04
05:31:06 AM  all   36.03    0.00   13.23    0.07    0.00    0.46    0.00    0.00    0.00   50.21
05:32:06 AM  all   36.45    0.00   12.37    0.03    0.00    0.47    0.00    0.00    0.00   50.68
05:33:06 AM  all   35.39    0.00   12.47    0.03    0.00    0.48    0.00    0.00    0.00   51.63
05:34:06 AM  all   37.09    0.00   13.15    0.02    0.00    0.54    0.00    0.00    0.00   49.20
05:35:06 AM  all   30.56    0.00   12.56    0.03    0.00    0.52    0.00    0.00    0.00   56.33
05:36:06 AM  all   33.59    0.00   11.79    0.02    0.00    0.45    0.00    0.00    0.00   54.15
05:37:06 AM  all   34.44    0.00   11.94    0.03    0.00    0.43    0.00    0.00    0.00   53.15
05:38:06 AM  all   33.70    0.00   12.24    0.03    0.00    0.52    0.00    0.00    0.00   53.50
05:39:06 AM  all   37.04    0.00   11.57    0.03    0.00    0.47    0.00    0.00    0.00   50.89
05:40:06 AM  all   30.81    0.00   11.77    0.03    0.00    0.54    0.00    0.00    0.00   56.86
05:41:06 AM  all   28.86    0.00   11.65    0.03    0.00    0.53    0.00    0.00    0.00   58.93
Average:     all   32.50    0.00   12.16    0.03    0.00    0.50    0.00    0.00    0.00   54.81
