Linux 5.4.0-164-generic (node-0.llcperf-onenode.rperf-pg0.wisc.cloudlab.us) 	12/12/2023 	_x86_64_	(40 CPU)

01:37:55 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:38:25 PM  all    3.93    0.00    1.50    0.00    0.00    0.29    0.00    0.00    0.00   94.28
01:38:55 PM  all    3.83    0.00    1.52    0.01    0.00    0.27    0.00    0.00    0.00   94.37
01:39:25 PM  all    3.94    0.00    1.52    0.00    0.00    0.25    0.00    0.00    0.00   94.28
01:39:55 PM  all    3.94    0.00    1.56    0.00    0.00    0.27    0.00    0.00    0.00   94.23
01:40:25 PM  all    3.84    0.00    1.56    0.01    0.00    0.27    0.00    0.00    0.00   94.33
01:40:55 PM  all    4.10    0.00    1.61    0.00    0.00    0.26    0.00    0.00    0.00   94.03
01:41:25 PM  all    3.93    0.00    1.56    0.01    0.00    0.27    0.00    0.00    0.00   94.23
01:41:55 PM  all    3.97    0.00    1.53    0.00    0.00    0.27    0.00    0.00    0.00   94.23
01:42:25 PM  all    4.07    0.00    1.60    0.01    0.00    0.26    0.00    0.00    0.00   94.07
01:42:55 PM  all    4.02    0.00    1.58    0.01    0.00    0.28    0.00    0.00    0.00   94.11
01:43:25 PM  all    3.83    0.00    1.58    0.00    0.00    0.28    0.00    0.00    0.00   94.31
01:43:55 PM  all    3.98    0.00    1.52    0.00    0.00    0.29    0.00    0.00    0.00   94.21
01:44:25 PM  all    3.99    0.00    1.57    0.01    0.00    0.29    0.00    0.00    0.00   94.15
01:44:55 PM  all    3.93    0.00    1.54    0.00    0.00    0.28    0.00    0.00    0.00   94.24
01:45:25 PM  all    3.84    0.00    1.49    0.00    0.00    0.29    0.00    0.00    0.00   94.38
01:45:55 PM  all    4.03    0.00    1.53    0.00    0.00    0.29    0.00    0.00    0.00   94.15
01:46:25 PM  all    3.93    0.00    1.51    0.01    0.00    0.27    0.00    0.00    0.00   94.28
01:46:55 PM  all    3.98    0.00    1.55    0.00    0.00    0.28    0.00    0.00    0.00   94.19
01:47:25 PM  all    3.83    0.00    1.53    0.00    0.00    0.28    0.00    0.00    0.00   94.36
01:47:55 PM  all    3.90    0.00    1.56    0.01    0.00    0.27    0.00    0.00    0.00   94.26
01:48:25 PM  all    3.81    0.00    1.52    0.00    0.00    0.27    0.00    0.00    0.00   94.40
01:48:55 PM  all    3.89    0.00    1.52    0.00    0.00    0.27    0.00    0.00    0.00   94.31
01:49:25 PM  all    3.82    0.00    1.45    0.01    0.00    0.29    0.00    0.00    0.00   94.43
01:49:55 PM  all    3.86    0.00    1.54    0.01    0.00    0.27    0.00    0.00    0.00   94.32
Average:     all    3.92    0.00    1.54    0.00    0.00    0.27    0.00    0.00    0.00   94.26
