Linux 5.4.0-164-generic (node-4.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

02:28:50 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:29:50 AM  all    9.92    0.00    9.57    0.02    0.00    0.82    0.00    0.00    0.00   79.66
02:30:50 AM  all   10.78    0.00    9.69    0.02    0.00    0.85    0.00    0.00    0.00   78.66
02:31:50 AM  all   10.61    0.00    9.72    0.02    0.00    0.87    0.00    0.00    0.00   78.78
02:32:50 AM  all    9.63    0.00    9.47    0.02    0.00    0.85    0.00    0.00    0.00   80.03
02:33:50 AM  all    9.26    0.00    9.38    0.02    0.00    0.85    0.00    0.00    0.00   80.51
02:34:50 AM  all   11.38    0.00    9.90    0.02    0.00    0.88    0.00    0.00    0.00   77.82
02:35:50 AM  all    9.46    0.00    9.50    0.02    0.00    0.89    0.00    0.00    0.00   80.13
02:36:50 AM  all   10.66    0.00    9.78    0.02    0.00    0.83    0.00    0.00    0.00   78.72
02:37:50 AM  all    9.64    0.00    9.61    0.02    0.00    0.84    0.00    0.00    0.00   79.88
02:38:50 AM  all    9.37    0.00    9.46    0.01    0.00    0.81    0.00    0.00    0.00   80.35
02:39:50 AM  all    9.30    0.00    9.33    0.01    0.00    0.83    0.00    0.00    0.00   80.52
02:40:50 AM  all   11.08    0.00    9.77    0.02    0.00    0.83    0.00    0.00    0.00   78.31
Average:     all   10.09    0.00    9.60    0.02    0.00    0.85    0.00    0.00    0.00   79.45
