Linux 5.4.0-164-generic (node-5.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

08:26:12 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:27:12 PM  all   14.03    0.00   11.93    0.03    0.00    0.61    0.00    0.00    0.00   73.39
08:28:12 PM  all   33.71    0.00   13.83    0.07    0.00    0.49    0.00    0.00    0.00   51.89
08:29:12 PM  all   33.90    0.00   13.25    0.03    0.00    0.46    0.00    0.00    0.00   52.34
08:30:12 PM  all   33.56    0.00   13.28    0.04    0.00    0.47    0.00    0.00    0.00   52.65
08:31:12 PM  all   34.71    0.00   13.99    0.03    0.00    0.53    0.00    0.00    0.00   50.74
08:32:12 PM  all   27.98    0.00   13.46    0.03    0.00    0.59    0.00    0.00    0.00   57.94
08:33:12 PM  all   31.48    0.00   12.65    0.02    0.00    0.48    0.00    0.00    0.00   55.36
08:34:12 PM  all   32.22    0.00   12.65    0.03    0.00    0.50    0.00    0.00    0.00   54.60
08:35:12 PM  all   31.41    0.00   13.28    0.03    0.00    0.58    0.00    0.00    0.00   54.70
08:36:12 PM  all   34.43    0.00   12.79    0.03    0.00    0.49    0.00    0.00    0.00   52.26
08:37:12 PM  all   28.35    0.00   12.79    0.03    0.00    0.57    0.00    0.00    0.00   58.25
08:38:12 PM  all   26.68    0.00   12.33    0.02    0.00    0.58    0.00    0.00    0.00   60.38
Average:     all   30.20    0.00   13.02    0.03    0.00    0.53    0.00    0.00    0.00   56.22
