Linux 5.4.0-164-generic (node-4.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

11:17:33 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:18:33 PM  all   18.53    0.00   12.50    0.05    0.00    0.35    0.00    0.00    0.00   68.57
11:19:33 PM  all   53.48    0.00   13.95    0.07    0.00    0.53    0.00    0.00    0.00   31.98
11:20:33 PM  all   58.04    0.00   19.44    0.04    0.00    0.40    0.00    0.00    0.00   22.07
11:21:33 PM  all   61.55    0.00   20.41    0.03    0.00    0.48    0.00    0.00    0.00   17.53
11:22:33 PM  all   55.61    0.00   17.91    0.04    0.00    0.53    0.00    0.00    0.00   25.91
11:23:33 PM  all   46.58    0.00   14.01    0.03    0.00    0.71    0.00    0.00    0.00   38.67
11:24:33 PM  all   49.21    0.00   12.95    0.02    0.00    0.63    0.00    0.00    0.00   37.19
11:25:33 PM  all   60.69    0.00   18.83    0.04    0.00    0.51    0.00    0.00    0.00   19.93
11:26:33 PM  all   57.28    0.00   21.88    0.03    0.00    0.47    0.00    0.00    0.00   20.34
11:27:33 PM  all   56.79    0.00   17.61    0.03    0.00    0.53    0.00    0.00    0.00   25.04
11:28:33 PM  all   44.13    0.00   13.40    0.03    0.00    0.68    0.00    0.00    0.00   41.76
11:29:33 PM  all   46.62    0.00   13.08    0.03    0.00    0.70    0.00    0.00    0.00   39.57
Average:     all   50.72    0.00   16.34    0.04    0.00    0.54    0.00    0.00    0.00   32.36
