Linux 5.4.0-164-generic (node-2.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

10:43:00 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:44:00 PM  all   14.51    0.00   10.56    0.05    0.00    0.57    0.00    0.00    0.00   74.31
10:45:00 PM  all   49.76    0.00   12.76    0.07    0.00    0.58    0.00    0.00    0.00   36.84
10:46:00 PM  all   55.62    0.00   18.61    0.03    0.00    0.51    0.00    0.00    0.00   25.23
10:47:00 PM  all   60.28    0.00   19.71    0.03    0.00    0.48    0.00    0.00    0.00   19.50
10:48:00 PM  all   54.11    0.00   16.49    0.03    0.00    0.57    0.00    0.00    0.00   28.80
10:49:00 PM  all   46.07    0.00   13.54    0.04    0.00    0.68    0.00    0.00    0.00   39.67
10:50:00 PM  all   48.77    0.00   11.93    0.03    0.00    0.55    0.00    0.00    0.00   38.72
10:51:00 PM  all   58.20    0.00   17.31    0.04    0.00    0.50    0.00    0.00    0.00   23.95
10:52:00 PM  all   58.05    0.00   21.70    0.02    0.00    0.43    0.00    0.00    0.00   19.79
10:53:00 PM  all   53.85    0.00   16.49    0.03    0.00    0.49    0.00    0.00    0.00   29.14
10:54:00 PM  all   46.10    0.00   13.21    0.03    0.00    0.67    0.00    0.00    0.00   39.99
10:55:00 PM  all   45.19    0.00   12.26    0.04    0.00    0.61    0.00    0.00    0.00   41.90
Average:     all   49.20    0.00   15.38    0.04    0.00    0.55    0.00    0.00    0.00   34.83
