Linux 5.4.0-164-generic (node-5.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

11:49:41 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:50:41 PM  all   15.07    0.00   12.10    0.05    0.00    0.55    0.00    0.00    0.00   72.23
11:51:41 PM  all   49.03    0.00   13.98    0.07    0.00    0.61    0.00    0.00    0.00   36.32
11:52:41 PM  all   56.02    0.00   19.97    0.03    0.00    0.50    0.00    0.00    0.00   23.48
11:53:41 PM  all   59.24    0.00   20.50    0.03    0.00    0.49    0.00    0.00    0.00   19.74
11:54:41 PM  all   54.28    0.00   18.46    0.02    0.00    0.57    0.00    0.00    0.00   26.67
11:55:41 PM  all   43.37    0.00   14.44    0.04    0.00    0.69    0.00    0.00    0.00   41.47
11:56:41 PM  all   50.69    0.00   13.63    0.02    0.00    0.66    0.00    0.00    0.00   35.00
11:57:41 PM  all   58.34    0.00   20.20    0.03    0.00    0.44    0.00    0.00    0.00   20.99
11:58:41 PM  all   57.72    0.00   22.38    0.03    0.00    0.46    0.00    0.00    0.00   19.41
11:59:41 PM  all   53.42    0.00   17.70    0.04    0.00    0.47    0.00    0.00    0.00   28.37
12:00:41 AM  all   44.65    0.02   14.04    0.03    0.00    0.64    0.00    0.00    0.00   40.62
12:01:41 AM  all   45.25    0.00   13.28    0.03    0.00    0.64    0.00    0.00    0.00   40.79
Average:     all   48.92    0.00   16.73    0.04    0.00    0.56    0.00    0.00    0.00   33.75
