Linux 5.4.0-164-generic (node-5.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

11:03:11 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:04:11 PM  all   15.29    0.00   12.23    0.05    0.00    0.52    0.00    0.00    0.00   71.91
11:05:11 PM  all   49.91    0.00   14.17    0.08    0.00    0.57    0.00    0.00    0.00   35.27
11:06:11 PM  all   56.89    0.00   19.33    0.04    0.00    0.51    0.00    0.00    0.00   23.24
11:07:11 PM  all   58.00    0.00   20.75    0.03    0.00    0.45    0.00    0.00    0.00   20.76
11:08:11 PM  all   54.13    0.00   17.83    0.02    0.00    0.57    0.00    0.00    0.00   27.45
11:09:11 PM  all   45.82    0.00   14.91    0.04    0.00    0.72    0.00    0.00    0.00   38.52
11:10:11 PM  all   48.84    0.00   13.27    0.03    0.00    0.60    0.00    0.00    0.00   37.27
11:11:11 PM  all   58.68    0.00   20.60    0.03    0.00    0.42    0.00    0.00    0.00   20.26
11:12:11 PM  all   57.02    0.00   23.02    0.02    0.00    0.45    0.00    0.00    0.00   19.49
11:13:11 PM  all   56.80    0.00   18.20    0.03    0.00    0.56    0.00    0.00    0.00   24.40
11:14:11 PM  all   41.65    0.00   13.55    0.03    0.00    0.63    0.00    0.00    0.00   44.14
11:15:11 PM  all   48.18    0.00   14.16    0.04    0.00    0.66    0.00    0.00    0.00   36.97
Average:     all   49.27    0.00   16.84    0.04    0.00    0.55    0.00    0.00    0.00   33.30
