Linux 5.4.0-164-generic (node-0.llcperf.rperf-pg0.wisc.cloudlab.us) 	11/28/2023 	_x86_64_	(40 CPU)

02:32:33 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:33:03 PM  all   11.15    0.00   78.57    0.01    0.00    0.90    0.00    0.00    0.00    9.37
02:33:33 PM  all   13.22    0.00   75.72    0.01    0.00    1.11    0.00    0.00    0.00    9.94
02:34:03 PM  all   11.55    0.00   77.54    0.00    0.00    0.92    0.00    0.00    0.00    9.99
02:34:33 PM  all   12.65    0.00   75.49    0.00    0.00    1.10    0.00    0.00    0.00   10.76
02:35:03 PM  all   11.69    0.00   77.44    0.00    0.00    0.96    0.00    0.00    0.00    9.91
02:35:33 PM  all   12.77    0.00   75.69    0.00    0.00    1.08    0.00    0.00    0.00   10.46
02:36:03 PM  all   12.22    0.00   75.89    0.00    0.00    0.99    0.00    0.00    0.00   10.90
02:36:33 PM  all   12.83    0.00   74.53    0.01    0.00    1.10    0.00    0.00    0.00   11.53
02:37:03 PM  all   12.32    0.00   74.82    0.01    0.00    1.03    0.00    0.00    0.00   11.82
02:37:33 PM  all   12.50    0.00   74.24    0.00    0.00    1.04    0.00    0.00    0.00   12.22
02:38:03 PM  all   13.44    0.00   72.39    0.01    0.00    1.10    0.00    0.00    0.00   13.06
02:38:33 PM  all   12.43    0.00   74.30    0.01    0.00    1.01    0.00    0.00    0.00   12.25
02:39:03 PM  all   13.53    0.00   71.75    0.01    0.00    1.14    0.00    0.00    0.00   13.57
02:39:33 PM  all   13.31    0.00   72.18    0.00    0.00    1.10    0.00    0.00    0.00   13.41
02:40:03 PM  all   14.02    0.00   70.05    0.01    0.00    1.20    0.00    0.00    0.00   14.72
02:40:33 PM  all   11.23    0.00   76.65    0.00    0.00    0.93    0.00    0.00    0.00   11.19
02:41:03 PM  all   14.96    0.00   67.57    0.01    0.00    1.25    0.00    0.00    0.00   16.21
02:41:33 PM  all   10.41    0.00   78.79    0.00    0.00    0.89    0.00    0.00    0.00    9.90
02:42:03 PM  all   17.40    0.00   60.06    0.01    0.00    1.48    0.00    0.00    0.00   21.05
02:42:33 PM  all    9.13    0.00   82.44    0.00    0.00    0.71    0.00    0.00    0.00    7.72
02:43:03 PM  all   20.86    0.00   48.44    0.01    0.00    1.85    0.00    0.00    0.00   28.84
02:43:33 PM  all    7.65    0.00   86.09    0.00    0.00    0.57    0.00    0.00    0.00    5.69
02:44:03 PM  all   22.31    0.00   44.83    0.01    0.00    1.97    0.00    0.00    0.00   30.88
02:44:33 PM  all    7.13    0.00   86.47    0.00    0.00    0.54    0.00    0.00    0.00    5.86
Average:     all   12.93    0.00   73.06    0.01    0.00    1.08    0.00    0.00    0.00   12.93
