Linux 5.4.0-164-generic (node-0.llcperf.rperf-pg0.wisc.cloudlab.us) 	11/28/2023 	_x86_64_	(40 CPU)

03:46:18 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:46:48 AM  all    9.40    0.00   83.65    0.00    0.00    0.65    0.00    0.00    0.00    6.30
03:47:18 AM  all   15.16    0.00   70.19    0.00    0.00    1.14    0.00    0.00    0.00   13.51
03:47:48 AM  all    9.14    0.00   84.19    0.00    0.00    0.62    0.00    0.00    0.00    6.06
03:48:18 AM  all   15.59    0.00   68.55    0.01    0.00    1.19    0.00    0.00    0.00   14.66
03:48:48 AM  all    9.63    0.00   83.29    0.01    0.00    0.66    0.00    0.00    0.00    6.41
03:49:18 AM  all   15.03    0.00   70.01    0.01    0.00    1.13    0.00    0.00    0.00   13.82
03:49:48 AM  all    8.96    0.00   84.02    0.00    0.00    0.65    0.00    0.00    0.00    6.37
03:50:18 AM  all   15.96    0.00   68.25    0.01    0.00    1.18    0.00    0.00    0.00   14.61
03:50:48 AM  all    8.51    0.00   85.08    0.01    0.00    0.53    0.00    0.00    0.00    5.87
03:51:18 AM  all   16.72    0.00   67.10    0.01    0.00    1.23    0.00    0.00    0.00   14.94
03:51:48 AM  all    8.61    0.00   83.67    0.00    0.00    0.62    0.00    0.00    0.00    7.10
03:52:18 AM  all   15.94    0.00   67.04    0.01    0.00    1.24    0.00    0.00    0.00   15.78
03:52:48 AM  all    9.50    0.00   81.64    0.00    0.00    0.64    0.00    0.00    0.00    8.21
03:53:18 AM  all   15.64    0.00   68.80    0.01    0.00    1.14    0.00    0.00    0.00   14.40
03:53:48 AM  all    9.38    0.00   81.80    0.00    0.00    0.65    0.00    0.00    0.00    8.17
03:54:18 AM  all   16.23    0.00   66.92    0.01    0.00    1.20    0.00    0.00    0.00   15.63
03:54:48 AM  all   10.12    0.00   80.03    0.01    0.00    0.73    0.00    0.00    0.00    9.12
03:55:18 AM  all   16.27    0.00   65.84    0.01    0.00    1.21    0.00    0.00    0.00   16.67
03:55:48 AM  all   10.39    0.00   79.48    0.01    0.00    0.72    0.00    0.00    0.00    9.41
03:56:18 AM  all   16.21    0.00   65.53    0.01    0.00    1.25    0.00    0.00    0.00   17.01
03:56:48 AM  all   10.52    0.00   78.09    0.00    0.00    0.75    0.00    0.00    0.00   10.63
03:57:18 AM  all   16.39    0.00   64.77    0.01    0.00    1.25    0.00    0.00    0.00   17.58
03:57:48 AM  all   11.15    0.00   77.25    0.02    0.00    0.77    0.00    0.00    0.00   10.80
03:58:18 AM  all   14.96    0.00   67.73    0.01    0.00    1.12    0.00    0.00    0.00   16.19
Average:     all   12.71    0.00   74.74    0.01    0.00    0.93    0.00    0.00    0.00   11.62
