# started on Tue Nov 28 03:44:48 2023

#           time             counts unit events
   120.002464580  1,083,035,986,320      instructions                                                  (60.00%)
   120.002464580     17,156,391,932      LLC-loads                                                     (60.00%)
   120.002464580      1,628,508,099      LLC-load-misses           #    9.49% of all LL-cache hits     (60.00%)
   120.002464580      5,210,105,004      LLC-stores                                                    (40.00%)
   120.002464580      2,162,257,770      LLC-store-misses                                              (40.00%)
   120.002464580    <not supported>      LLC-prefetch-misses                                         
   150.003428626    985,022,600,476      instructions                                                  (60.00%)
   150.003428626     14,024,154,817      LLC-loads                                                     (60.00%)
   150.003428626      1,614,647,162      LLC-load-misses           #   10.36% of all LL-cache hits     (60.00%)
   150.003428626      4,605,033,191      LLC-stores                                                    (40.00%)
   150.003428626      1,817,025,945      LLC-store-misses                                              (40.00%)
   150.003428626    <not supported>      LLC-prefetch-misses                                         
   180.004334211  1,078,097,742,564      instructions                                                  (60.00%)
   180.004334211     17,231,298,848      LLC-loads                                                     (60.00%)
   180.004334211      1,591,371,485      LLC-load-misses           #    9.86% of all LL-cache hits     (60.00%)
   180.004334211      5,236,045,133      LLC-stores                                                    (40.00%)
   180.004334211      2,170,490,920      LLC-store-misses                                              (40.00%)
   180.004334211    <not supported>      LLC-prefetch-misses                                         
   210.005429948    970,941,411,499      instructions                                                  (60.00%)
   210.005429948     13,695,089,643      LLC-loads                                                     (60.00%)
   210.005429948      1,610,437,495      LLC-load-misses           #   10.37% of all LL-cache hits     (60.00%)
   210.005429948      4,507,368,609      LLC-stores                                                    (40.00%)
   210.005429948      1,777,201,247      LLC-store-misses                                              (40.00%)
   210.005429948    <not supported>      LLC-prefetch-misses                                         
   240.006485934  1,081,732,094,707      instructions                                                  (60.00%)
   240.006485934     17,093,295,055      LLC-loads                                                     (60.00%)
   240.006485934      1,641,700,219      LLC-load-misses           #   10.36% of all LL-cache hits     (60.00%)
   240.006485934      5,194,147,488      LLC-stores                                                    (40.00%)
   240.006485934      2,143,975,321      LLC-store-misses                                              (40.00%)
   240.006485934    <not supported>      LLC-prefetch-misses                                         
   270.007362302    977,836,709,509      instructions                                                  (60.00%)
   270.007362302     14,034,309,845      LLC-loads                                                     (60.00%)
   270.007362302      1,630,676,432      LLC-load-misses           #   10.49% of all LL-cache hits     (60.00%)
   270.007362302      4,549,206,818      LLC-stores                                                    (40.00%)
   270.007362302      1,815,981,475      LLC-store-misses                                              (40.00%)
   270.007362302    <not supported>      LLC-prefetch-misses                                         
   300.008245796  1,077,137,889,326      instructions                                                  (60.00%)
   300.008245796     17,275,767,111      LLC-loads                                                     (60.00%)
   300.008245796      1,602,586,456      LLC-load-misses           #   10.15% of all LL-cache hits     (60.00%)
   300.008245796      5,202,739,281      LLC-stores                                                    (40.00%)
   300.008245796      2,162,107,901      LLC-store-misses                                              (40.00%)
   300.008245796    <not supported>      LLC-prefetch-misses                                         
   330.009171902    977,811,040,443      instructions                                                  (60.00%)
   330.009171902     13,736,363,804      LLC-loads                                                     (60.00%)
   330.009171902      1,616,275,775      LLC-load-misses           #   10.41% of all LL-cache hits     (60.00%)
   330.009171902      4,474,883,914      LLC-stores                                                    (40.00%)
   330.009171902      1,758,906,055      LLC-store-misses                                              (40.00%)
   330.009171902    <not supported>      LLC-prefetch-misses                                         
   360.010138719  1,080,828,858,829      instructions                                                  (60.00%)
   360.010138719     17,320,725,585      LLC-loads                                                     (60.00%)
   360.010138719      1,586,533,693      LLC-load-misses           #   10.09% of all LL-cache hits     (60.00%)
   360.010138719      5,280,356,570      LLC-stores                                                    (40.00%)
   360.010138719      2,181,837,263      LLC-store-misses                                              (40.00%)
   360.010138719    <not supported>      LLC-prefetch-misses                                         
   390.011128966    972,869,543,725      instructions                                                  (60.00%)
   390.011128966     13,667,072,774      LLC-loads                                                     (60.00%)
   390.011128966      1,663,636,562      LLC-load-misses           #   10.72% of all LL-cache hits     (60.00%)
   390.011128966      4,400,625,104      LLC-stores                                                    (40.00%)
   390.011128966      1,736,192,381      LLC-store-misses                                              (40.00%)
   390.011128966    <not supported>      LLC-prefetch-misses                                         
   420.012126332  1,060,695,123,045      instructions                                                  (60.00%)
   420.012126332     17,053,562,302      LLC-loads                                                     (60.00%)
   420.012126332      1,584,842,705      LLC-load-misses           #   10.12% of all LL-cache hits     (60.00%)
   420.012126332      5,200,501,173      LLC-stores                                                    (40.00%)
   420.012126332      2,146,002,262      LLC-store-misses                                              (40.00%)
   420.012126332    <not supported>      LLC-prefetch-misses                                         
   450.013122979    969,214,710,134      instructions                                                  (60.00%)
   450.013122979     13,686,744,530      LLC-loads                                                     (60.00%)
   450.013122979      1,600,659,066      LLC-load-misses           #   10.33% of all LL-cache hits     (60.00%)
   450.013122979      4,397,660,006      LLC-stores                                                    (40.00%)
   450.013122979      1,734,477,559      LLC-store-misses                                              (40.00%)
   450.013122979    <not supported>      LLC-prefetch-misses                                         
   480.014502449  1,052,144,497,238      instructions                                                  (60.00%)
   480.014502449     16,670,374,939      LLC-loads                                                     (60.00%)
   480.014502449      1,591,366,140      LLC-load-misses           #   10.21% of all LL-cache hits     (60.00%)
   480.014502449      5,085,535,370      LLC-stores                                                    (40.00%)
   480.014502449      2,077,457,151      LLC-store-misses                                              (40.00%)
   480.014502449    <not supported>      LLC-prefetch-misses                                         
   510.015520143    988,290,323,376      instructions                                                  (60.00%)
   510.015520143     14,174,224,955      LLC-loads                                                     (60.00%)
   510.015520143      1,650,069,894      LLC-load-misses           #   10.65% of all LL-cache hits     (60.00%)
   510.015520143      4,450,370,115      LLC-stores                                                    (40.00%)
   510.015520143      1,785,003,624      LLC-store-misses                                              (40.00%)
   510.015520143    <not supported>      LLC-prefetch-misses                                         
   540.016634685  1,054,539,364,667      instructions                                                  (60.00%)
   540.016634685     16,750,033,304      LLC-loads                                                     (60.00%)
