Linux 5.4.0-164-generic (node-1.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/29/2024 	_x86_64_	(40 CPU)

02:13:56 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:14:56 AM  all   16.00    0.00   13.01    0.05    0.00    0.45    0.00    0.00    0.00   70.49
02:15:56 AM  all   52.42    0.00   14.90    0.08    0.00    0.61    0.00    0.00    0.00   31.99
02:16:56 AM  all   56.74    0.00   20.91    0.04    0.00    0.45    0.00    0.00    0.00   21.85
02:17:56 AM  all   61.35    0.00   20.79    0.03    0.00    0.44    0.00    0.00    0.00   17.39
02:18:56 AM  all   55.39    0.00   18.40    0.03    0.00    0.51    0.00    0.00    0.00   25.67
02:19:56 AM  all   47.85    0.00   15.56    0.04    0.00    0.62    0.00    0.00    0.00   35.93
02:20:56 AM  all   50.06    0.00   13.68    0.03    0.00    0.62    0.00    0.00    0.00   35.61
02:21:56 AM  all   56.84    0.00   20.68    0.04    0.00    0.46    0.00    0.00    0.00   21.98
02:22:56 AM  all   56.89    0.00   22.12    0.03    0.00    0.52    0.00    0.00    0.00   20.44
02:23:56 AM  all   53.53    0.00   18.55    0.04    0.00    0.48    0.00    0.00    0.00   27.39
02:24:56 AM  all   46.41    0.00   14.18    0.04    0.00    0.64    0.00    0.00    0.00   38.72
02:25:56 AM  all   45.50    0.00   13.82    0.03    0.00    0.63    0.00    0.00    0.00   40.02
Average:     all   49.92    0.00   17.22    0.04    0.00    0.54    0.00    0.00    0.00   32.28
