# started on Wed Dec 13 21:47:24 2023

#           time             counts unit events
   120.004973804     41,411,495,139      instructions                                                  (60.00%)
   120.004973804        328,488,405      LLC-loads                                                     (60.01%)
   120.004973804         63,968,513      LLC-load-misses           #   19.47% of all LL-cache hits     (60.02%)
   120.004973804         78,964,318      LLC-stores                                                    (39.99%)
   120.004973804         30,842,198      LLC-store-misses                                              (39.98%)
   120.004973804    <not supported>      LLC-prefetch-misses                                         
   150.008952529     42,558,813,736      instructions                                                  (59.99%)
   150.008952529        327,977,398      LLC-loads                                                     (60.00%)
   150.008952529         63,272,244      LLC-load-misses           #   19.28% of all LL-cache hits     (60.02%)
   150.008952529         79,374,847      LLC-stores                                                    (40.00%)
   150.008952529         30,264,530      LLC-store-misses                                              (39.98%)
   150.008952529    <not supported>      LLC-prefetch-misses                                         
   180.011268873     41,527,457,518      instructions                                                  (59.99%)
   180.011268873        321,459,053      LLC-loads                                                     (60.00%)
   180.011268873         61,163,373      LLC-load-misses           #   18.76% of all LL-cache hits     (60.01%)
   180.011268873         78,763,546      LLC-stores                                                    (40.00%)
   180.011268873         29,934,542      LLC-store-misses                                              (39.99%)
   180.011268873    <not supported>      LLC-prefetch-misses                                         
   210.013146082     45,246,449,949      instructions                                                  (59.99%)
   210.013146082        330,998,371      LLC-loads                                                     (60.00%)
   210.013146082         66,720,229      LLC-load-misses           #   20.39% of all LL-cache hits     (60.01%)
   210.013146082         81,822,863      LLC-stores                                                    (40.00%)
   210.013146082         33,529,599      LLC-store-misses                                              (39.99%)
   210.013146082    <not supported>      LLC-prefetch-misses                                         
   240.015272459     41,696,698,119      instructions                                                  (59.99%)
   240.015272459        325,829,856      LLC-loads                                                     (60.00%)
   240.015272459         62,277,538      LLC-load-misses           #   19.05% of all LL-cache hits     (60.01%)
   240.015272459         78,908,593      LLC-stores                                                    (40.00%)
   240.015272459         30,974,111      LLC-store-misses                                              (39.99%)
   240.015272459    <not supported>      LLC-prefetch-misses                                         
   270.017369744     42,233,189,688      instructions                                                  (60.00%)
   270.017369744        326,646,775      LLC-loads                                                     (60.01%)
   270.017369744         63,291,973      LLC-load-misses           #   19.36% of all LL-cache hits     (60.01%)
   270.017369744         79,872,190      LLC-stores                                                    (39.99%)
   270.017369744         31,706,442      LLC-store-misses                                              (39.99%)
   270.017369744    <not supported>      LLC-prefetch-misses                                         
   300.019944288     42,385,292,554      instructions                                                  (60.00%)
   300.019944288        323,680,095      LLC-loads                                                     (60.00%)
   300.019944288         60,763,682      LLC-load-misses           #   18.61% of all LL-cache hits     (60.01%)
   300.019944288         79,264,788      LLC-stores                                                    (40.00%)
   300.019944288         31,039,653      LLC-store-misses                                              (39.99%)
