Linux 5.4.0-164-generic (node-5.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

07:48:18 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:49:18 AM  all   16.31    0.00   12.14    0.05    0.00    0.51    0.00    0.00    0.00   70.98
07:50:18 AM  all   52.33    0.00   14.56    0.07    0.00    0.56    0.00    0.00    0.00   32.48
07:51:18 AM  all   56.12    0.00   19.47    0.04    0.00    0.45    0.00    0.00    0.00   23.92
07:52:18 AM  all   59.81    0.00   20.24    0.03    0.00    0.47    0.00    0.00    0.00   19.45
07:53:18 AM  all   54.58    0.00   18.24    0.03    0.00    0.50    0.00    0.00    0.00   26.65
07:54:18 AM  all   45.88    0.00   14.80    0.04    0.00    0.68    0.00    0.00    0.00   38.60
07:55:18 AM  all   50.95    0.00   13.39    0.02    0.00    0.62    0.00    0.00    0.00   35.02
07:56:18 AM  all   58.69    0.00   18.97    0.03    0.00    0.46    0.00    0.00    0.00   21.85
07:57:18 AM  all   58.53    0.00   23.36    0.02    0.00    0.41    0.00    0.00    0.00   17.68
07:58:18 AM  all   54.29    0.00   17.46    0.04    0.00    0.49    0.00    0.00    0.00   27.73
07:59:18 AM  all   46.61    0.00   14.39    0.03    0.00    0.67    0.00    0.00    0.00   38.30
08:00:18 AM  all   45.81    0.00   13.38    0.04    0.00    0.63    0.00    0.00    0.00   40.14
Average:     all   49.99    0.00   16.70    0.04    0.00    0.54    0.00    0.00    0.00   32.73
