Linux 5.4.0-164-generic (node-2.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

09:50:06 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:51:06 AM  all   16.91    0.00   13.02    0.05    0.00    0.46    0.00    0.00    0.00   69.56
09:52:06 AM  all   53.34    0.00   14.77    0.06    0.00    0.57    0.00    0.00    0.00   31.27
09:53:06 AM  all   56.83    0.00   21.27    0.04    0.00    0.44    0.00    0.00    0.00   21.42
09:54:06 AM  all   60.73    0.00   19.83    0.02    0.00    0.51    0.00    0.00    0.00   18.90
09:55:06 AM  all   53.68    0.00   17.74    0.03    0.00    0.53    0.00    0.00    0.00   28.02
09:56:06 AM  all   48.40    0.00   15.74    0.04    0.00    0.64    0.00    0.00    0.00   35.18
09:57:06 AM  all   50.18    0.00   13.62    0.03    0.00    0.60    0.00    0.00    0.00   35.58
09:58:06 AM  all   56.96    0.00   20.85    0.03    0.00    0.47    0.00    0.00    0.00   21.69
09:59:06 AM  all   56.56    0.00   22.24    0.03    0.00    0.53    0.00    0.00    0.00   20.64
10:00:06 AM  all   52.38    0.00   17.36    0.04    0.00    0.55    0.00    0.00    0.00   29.67
10:01:06 AM  all   48.75    0.00   14.54    0.04    0.00    0.66    0.00    0.00    0.00   36.01
10:02:06 AM  all   46.69    0.00   14.00    0.04    0.00    0.64    0.00    0.00    0.00   38.63
Average:     all   50.12    0.00   17.09    0.04    0.00    0.55    0.00    0.00    0.00   32.21
