Linux 5.4.0-164-generic (node-1.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

05:30:19 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:31:19 PM  all   20.12    0.00   13.72    0.02    0.00    0.40    0.00    0.00    0.00   65.75
05:32:19 PM  all   20.65    0.00   13.64    0.02    0.00    0.43    0.00    0.00    0.00   65.25
05:33:19 PM  all   19.74    0.00   13.40    0.02    0.00    0.45    0.00    0.00    0.00   66.39
05:34:19 PM  all   19.38    0.00   15.32    0.01    0.00    0.45    0.00    0.00    0.00   64.84
05:35:19 PM  all   18.94    0.00   15.12    0.02    0.00    0.46    0.00    0.00    0.00   65.47
05:36:19 PM  all   20.09    0.00   15.63    0.01    0.00    0.39    0.00    0.00    0.00   63.87
05:37:19 PM  all   19.50    0.00   15.37    0.02    0.00    0.43    0.00    0.00    0.00   64.68
05:38:19 PM  all   19.75    0.00   15.46    0.01    0.00    0.40    0.00    0.00    0.00   64.37
05:39:19 PM  all   19.33    0.00   15.37    0.01    0.00    0.47    0.00    0.00    0.00   64.82
05:40:19 PM  all   19.46    0.00   15.14    0.01    0.00    0.46    0.00    0.00    0.00   64.93
05:41:19 PM  all   18.85    0.00   15.30    0.02    0.00    0.48    0.00    0.00    0.00   65.35
05:42:19 PM  all   20.19    0.00   15.45    0.01    0.00    0.43    0.00    0.00    0.00   63.91
Average:     all   19.67    0.00   14.91    0.01    0.00    0.44    0.00    0.00    0.00   64.97
