Linux 5.4.0-164-generic (node-4.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

04:42:38 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:43:38 AM  all   23.05    0.00   15.37    0.03    0.00    0.32    0.00    0.00    0.00   61.23
04:44:38 AM  all   39.14    0.00   15.44    0.06    0.00    0.37    0.00    0.00    0.00   44.99
04:45:38 AM  all   39.85    0.00   14.71    0.03    0.00    0.39    0.00    0.00    0.00   45.01
04:46:38 AM  all   38.29    0.00   16.54    0.03    0.00    0.42    0.00    0.00    0.00   44.72
04:47:38 AM  all   39.06    0.00   16.87    0.02    0.00    0.47    0.00    0.00    0.00   43.57
04:48:38 AM  all   33.85    0.00   17.18    0.03    0.00    0.44    0.00    0.00    0.00   48.50
04:49:38 AM  all   36.89    0.00   16.05    0.02    0.00    0.40    0.00    0.00    0.00   46.65
04:50:38 AM  all   37.49    0.00   15.88    0.03    0.00    0.40    0.00    0.00    0.00   46.21
04:51:38 AM  all   36.87    0.00   16.70    0.03    0.00    0.40    0.00    0.00    0.00   46.00
04:52:38 AM  all   39.58    0.00   15.79    0.03    0.00    0.41    0.00    0.00    0.00   44.19
04:53:38 AM  all   34.27    0.00   16.37    0.03    0.00    0.43    0.00    0.00    0.00   48.91
04:54:38 AM  all   33.16    0.00   16.49    0.02    0.00    0.39    0.00    0.00    0.00   49.94
Average:     all   35.95    0.00   16.12    0.03    0.00    0.40    0.00    0.00    0.00   47.50
