Linux 5.4.0-164-generic (node-1.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

07:09:30 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:10:30 AM  all   23.10    0.00   15.62    0.04    0.00    0.31    0.00    0.00    0.00   60.93
07:11:30 AM  all   53.98    0.00   15.98    0.07    0.00    0.52    0.00    0.00    0.00   29.46
07:12:30 AM  all   57.71    0.00   20.57    0.04    0.00    0.40    0.00    0.00    0.00   21.29
07:13:30 AM  all   61.11    0.00   22.01    0.02    0.00    0.46    0.00    0.00    0.00   16.40
07:14:30 AM  all   55.00    0.00   19.59    0.03    0.00    0.48    0.00    0.00    0.00   24.91
07:15:30 AM  all   49.44    0.00   17.69    0.04    0.00    0.61    0.00    0.00    0.00   32.21
07:16:30 AM  all   51.25    0.00   16.09    0.02    0.00    0.56    0.00    0.00    0.00   32.09
07:17:30 AM  all   59.78    0.00   20.50    0.04    0.00    0.43    0.00    0.00    0.00   19.24
07:18:30 AM  all   56.53    0.00   22.60    0.03    0.00    0.42    0.00    0.00    0.00   20.42
07:19:30 AM  all   55.24    0.00   18.92    0.02    0.00    0.53    0.00    0.00    0.00   25.29
07:20:30 AM  all   46.63    0.00   16.63    0.03    0.00    0.60    0.00    0.00    0.00   36.10
07:21:30 AM  all   47.93    0.00   16.09    0.03    0.00    0.57    0.00    0.00    0.00   35.39
Average:     all   51.49    0.00   18.53    0.03    0.00    0.49    0.00    0.00    0.00   29.46
