Linux 5.4.0-164-generic (node-4.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/29/2024 	_x86_64_	(40 CPU)

04:05:55 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:06:55 AM  all   17.39    0.00   11.74    0.05    0.00    0.40    0.00    0.00    0.00   70.43
04:07:55 AM  all   53.37    0.00   14.42    0.09    0.00    0.57    0.00    0.00    0.00   31.55
04:08:55 AM  all   56.21    0.00   18.90    0.04    0.00    0.51    0.00    0.00    0.00   24.33
04:09:55 AM  all   61.69    0.00   18.58    0.04    0.00    0.55    0.00    0.00    0.00   19.15
04:10:55 AM  all   54.56    0.00   16.24    0.03    0.00    0.58    0.00    0.00    0.00   28.59
04:11:55 AM  all   49.51    0.00   14.91    0.05    0.00    0.71    0.00    0.00    0.00   34.82
04:12:55 AM  all   50.22    0.00   12.77    0.02    0.00    0.67    0.00    0.00    0.00   36.31
04:13:55 AM  all   57.65    0.00   20.51    0.03    0.00    0.49    0.00    0.00    0.00   21.32
04:14:55 AM  all   57.70    0.00   22.18    0.03    0.00    0.46    0.00    0.00    0.00   19.63
04:15:55 AM  all   56.45    0.00   17.27    0.04    0.00    0.58    0.00    0.00    0.00   25.66
04:16:55 AM  all   47.09    0.00   13.22    0.05    0.00    0.66    0.00    0.00    0.00   38.99
04:17:55 AM  all   48.94    0.00   13.28    0.03    0.00    0.68    0.00    0.00    0.00   37.06
Average:     all   50.90    0.00   16.17    0.04    0.00    0.57    0.00    0.00    0.00   32.32
