Linux 5.4.0-164-generic (node-0.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

09:48:38 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:49:38 AM  all   20.37    0.00   12.75    0.06    0.00    0.37    0.00    0.00    0.00   66.44
09:50:38 AM  all   53.97    0.00   14.29    0.08    0.00    0.57    0.00    0.00    0.00   31.08
09:51:38 AM  all   59.16    0.00   19.68    0.05    0.00    0.52    0.00    0.00    0.00   20.59
09:52:38 AM  all   63.44    0.00   18.70    0.04    0.00    0.50    0.00    0.00    0.00   17.32
09:53:38 AM  all   57.06    0.00   16.77    0.04    0.00    0.59    0.00    0.00    0.00   25.54
09:54:38 AM  all   51.67    0.00   15.50    0.06    0.00    0.63    0.00    0.00    0.00   32.14
09:55:38 AM  all   52.72    0.00   13.14    0.05    0.00    0.56    0.00    0.00    0.00   33.54
09:56:38 AM  all   59.55    0.00   19.76    0.04    0.00    0.45    0.00    0.00    0.00   20.21
09:57:38 AM  all   58.75    0.00   21.74    0.04    0.00    0.47    0.00    0.00    0.00   19.00
09:58:38 AM  all   56.61    0.00   17.34    0.05    0.00    0.51    0.00    0.00    0.00   25.49
09:59:38 AM  all   51.78    0.00   14.40    0.06    0.00    0.64    0.00    0.00    0.00   33.13
10:00:38 AM  all   49.63    0.00   13.45    0.05    0.00    0.59    0.00    0.00    0.00   36.27
Average:     all   52.90    0.00   16.46    0.05    0.00    0.53    0.00    0.00    0.00   30.05
