Linux 5.4.0-164-generic (node-0.llcperf.rperf-pg0.wisc.cloudlab.us) 	11/28/2023 	_x86_64_	(40 CPU)

04:29:25 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:29:55 AM  all   10.92    0.00   79.29    0.00    0.00    0.81    0.00    0.00    0.00    8.97
04:30:25 AM  all   13.49    0.00   75.53    0.01    0.00    1.00    0.00    0.00    0.00    9.96
04:30:55 AM  all   11.66    0.00   77.62    0.00    0.00    0.88    0.00    0.00    0.00    9.83
04:31:25 AM  all   13.24    0.00   74.90    0.01    0.00    1.02    0.00    0.00    0.00   10.83
04:31:55 AM  all   11.37    0.00   78.50    0.01    0.00    0.84    0.00    0.00    0.00    9.29
04:32:25 AM  all   13.82    0.00   73.09    0.01    0.00    1.05    0.00    0.00    0.00   12.04
04:32:55 AM  all   11.74    0.00   77.58    0.01    0.00    0.93    0.00    0.00    0.00    9.74
04:33:25 AM  all   13.47    0.00   73.40    0.01    0.00    0.98    0.00    0.00    0.00   12.14
04:33:55 AM  all   12.51    0.00   76.22    0.01    0.00    0.92    0.00    0.00    0.00   10.34
04:34:25 AM  all   13.41    0.00   72.66    0.00    0.00    1.01    0.00    0.00    0.00   12.92
04:34:55 AM  all   12.24    0.00   76.17    0.01    0.00    0.93    0.00    0.00    0.00   10.65
04:35:25 AM  all   14.52    0.00   69.75    0.01    0.00    1.10    0.00    0.00    0.00   14.62
04:35:55 AM  all   13.15    0.00   72.42    0.01    0.00    1.00    0.00    0.00    0.00   13.42
04:36:25 AM  all   13.53    0.00   71.92    0.01    0.00    0.99    0.00    0.00    0.00   13.54
04:36:55 AM  all   13.51    0.00   71.93    0.01    0.00    1.06    0.00    0.00    0.00   13.49
04:37:25 AM  all   12.80    0.00   73.62    0.01    0.00    0.97    0.00    0.00    0.00   12.61
04:37:55 AM  all   15.75    0.00   65.26    0.01    0.00    1.25    0.00    0.00    0.00   17.73
04:38:26 AM  all   11.62    0.00   77.14    0.01    0.00    0.81    0.00    0.00    0.00   10.42
04:38:56 AM  all   14.92    0.00   67.60    0.00    0.00    1.17    0.00    0.00    0.00   16.31
04:39:26 AM  all    9.80    0.00   81.28    0.01    0.00    0.70    0.00    0.00    0.00    8.21
04:39:56 AM  all   20.25    0.00   51.91    0.01    0.00    1.62    0.00    0.00    0.00   26.20
04:40:26 AM  all    8.09    0.00   85.20    0.00    0.00    0.56    0.00    0.00    0.00    6.15
04:40:56 AM  all   19.09    0.00   57.46    0.01    0.00    1.53    0.00    0.00    0.00   21.91
04:41:26 AM  all    6.98    0.00   86.82    0.01    0.00    0.48    0.00    0.00    0.00    5.72
Average:     all   12.98    0.00   73.67    0.01    0.00    0.98    0.00    0.00    0.00   12.36
