Linux 5.4.0-164-generic (node-0.llcperf.rperf-pg0.wisc.cloudlab.us) 	11/28/2023 	_x86_64_	(40 CPU)

04:07:52 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:08:22 AM  all   12.59    0.00   77.46    0.00    0.00    0.87    0.00    0.00    0.00    9.08
04:08:52 AM  all   12.34    0.00   76.22    0.01    0.00    0.88    0.00    0.00    0.00   10.55
04:09:22 AM  all   12.80    0.00   77.59    0.01    0.00    0.85    0.00    0.00    0.00    8.76
04:09:52 AM  all   13.99    0.00   71.91    0.00    0.00    1.00    0.00    0.00    0.00   13.10
04:10:22 AM  all   12.74    0.00   75.78    0.01    0.00    0.87    0.00    0.00    0.00   10.61
04:10:52 AM  all   13.52    0.00   74.09    0.00    0.00    0.93    0.00    0.00    0.00   11.46
04:11:22 AM  all   12.87    0.00   76.04    0.01    0.00    0.90    0.00    0.00    0.00   10.19
04:11:52 AM  all   13.26    0.00   74.24    0.01    0.00    0.96    0.00    0.00    0.00   11.53
04:12:22 AM  all   12.00    0.00   77.12    0.01    0.00    0.83    0.00    0.00    0.00   10.04
04:12:52 AM  all   14.52    0.00   71.53    0.01    0.00    1.04    0.00    0.00    0.00   12.91
04:13:22 AM  all   11.76    0.00   77.19    0.00    0.00    0.82    0.00    0.00    0.00   10.22
04:13:52 AM  all   15.00    0.00   70.32    0.01    0.00    1.04    0.00    0.00    0.00   13.63
04:14:22 AM  all   11.29    0.00   78.76    0.00    0.00    0.76    0.00    0.00    0.00    9.19
04:14:52 AM  all   15.53    0.00   67.95    0.01    0.00    1.07    0.00    0.00    0.00   15.43
04:15:22 AM  all   10.39    0.00   80.80    0.00    0.00    0.70    0.00    0.00    0.00    8.11
04:15:52 AM  all   16.96    0.00   65.71    0.01    0.00    1.18    0.00    0.00    0.00   16.14
04:16:22 AM  all    9.18    0.00   83.63    0.00    0.00    0.56    0.00    0.00    0.00    6.63
04:16:52 AM  all   19.54    0.00   57.78    0.01    0.00    1.43    0.00    0.00    0.00   21.24
04:17:22 AM  all    8.03    0.00   84.83    0.00    0.00    0.52    0.00    0.00    0.00    6.62
04:17:52 AM  all   19.76    0.00   56.49    0.01    0.00    1.39    0.00    0.00    0.00   22.35
04:18:22 AM  all    8.33    0.00   84.47    0.00    0.00    0.55    0.00    0.00    0.00    6.64
04:18:52 AM  all   21.55    0.00   50.83    0.01    0.00    1.60    0.00    0.00    0.00   26.01
04:19:22 AM  all    8.15    0.00   84.75    0.00    0.00    0.53    0.00    0.00    0.00    6.56
04:19:52 AM  all   19.61    0.00   57.25    0.01    0.00    1.45    0.00    0.00    0.00   21.68
Average:     all   13.56    0.00   73.07    0.01    0.00    0.94    0.00    0.00    0.00   12.42
