Linux 5.4.0-164-generic (node-0.llcperf.rperf-pg0.wisc.cloudlab.us) 	11/28/2023 	_x86_64_	(40 CPU)

10:57:00 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:57:30 AM  all    3.93    0.00    1.57    0.01    0.00    0.29    0.00    0.00    0.00   94.21
10:58:00 AM  all    3.81    0.00    1.59    0.00    0.00    0.28    0.00    0.00    0.00   94.32
10:58:30 AM  all    3.80    0.00    1.60    0.00    0.00    0.28    0.00    0.00    0.00   94.31
10:59:00 AM  all    3.77    0.00    1.60    0.01    0.00    0.28    0.00    0.00    0.00   94.35
10:59:30 AM  all    3.89    0.00    1.59    0.01    0.00    0.29    0.00    0.00    0.00   94.23
11:00:00 AM  all    3.79    0.00    1.62    0.00    0.00    0.29    0.00    0.00    0.00   94.30
11:00:30 AM  all    3.68    0.00    1.60    0.01    0.00    0.28    0.00    0.00    0.00   94.44
11:01:00 AM  all    3.94    0.00    1.61    0.00    0.00    0.28    0.00    0.00    0.00   94.16
11:01:30 AM  all    3.86    0.00    1.60    0.00    0.00    0.27    0.00    0.00    0.00   94.27
11:02:00 AM  all    3.77    0.00    1.61    0.01    0.00    0.27    0.00    0.00    0.00   94.34
11:02:30 AM  all    3.87    0.00    1.60    0.01    0.00    0.29    0.00    0.00    0.00   94.23
11:03:00 AM  all    3.75    0.00    1.54    0.01    0.00    0.29    0.00    0.00    0.00   94.42
11:03:30 AM  all    3.82    0.00    1.58    0.00    0.00    0.30    0.00    0.00    0.00   94.30
11:04:00 AM  all    3.74    0.00    1.56    0.00    0.00    0.31    0.00    0.00    0.00   94.39
11:04:30 AM  all    3.74    0.00    1.57    0.01    0.00    0.28    0.00    0.00    0.00   94.40
11:05:00 AM  all    3.75    0.00    1.56    0.01    0.00    0.28    0.00    0.00    0.00   94.40
11:05:30 AM  all    3.95    0.00    1.67    0.01    0.00    0.30    0.00    0.00    0.00   94.08
11:06:00 AM  all    3.99    0.00    1.58    0.00    0.00    0.28    0.00    0.00    0.00   94.15
11:06:30 AM  all    3.80    0.00    1.57    0.00    0.00    0.28    0.00    0.00    0.00   94.34
11:07:00 AM  all    3.75    0.00    1.60    0.01    0.00    0.28    0.00    0.00    0.00   94.37
11:07:30 AM  all    3.94    0.00    1.60    0.01    0.00    0.29    0.00    0.00    0.00   94.15
11:08:00 AM  all    3.83    0.00    1.61    0.01    0.00    0.29    0.00    0.00    0.00   94.26
11:08:30 AM  all    3.75    0.00    1.63    0.01    0.00    0.28    0.00    0.00    0.00   94.34
11:09:00 AM  all    3.87    0.00    1.63    0.00    0.00    0.29    0.00    0.00    0.00   94.21
Average:     all    3.82    0.00    1.60    0.00    0.00    0.29    0.00    0.00    0.00   94.29
