Linux 5.4.0-164-generic (node-2.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

08:05:57 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:06:57 PM  all   13.55    0.00   10.95    0.04    0.00    0.61    0.00    0.00    0.00   74.85
08:07:57 PM  all   33.63    0.00   12.81    0.07    0.00    0.47    0.00    0.00    0.00   53.01
08:08:57 PM  all   33.98    0.00   12.06    0.04    0.00    0.51    0.00    0.00    0.00   53.42
08:09:57 PM  all   33.37    0.00   11.95    0.03    0.00    0.52    0.00    0.00    0.00   54.13
08:10:57 PM  all   34.10    0.00   12.78    0.03    0.00    0.55    0.00    0.00    0.00   52.54
08:11:57 PM  all   27.79    0.00   12.22    0.03    0.00    0.57    0.00    0.00    0.00   59.39
08:12:57 PM  all   31.03    0.00   11.29    0.02    0.00    0.51    0.00    0.00    0.00   57.15
08:13:57 PM  all   31.90    0.00   11.55    0.03    0.00    0.52    0.00    0.00    0.00   55.99
08:14:57 PM  all   30.68    0.00   12.18    0.03    0.00    0.60    0.00    0.00    0.00   56.51
08:15:57 PM  all   33.93    0.00   11.39    0.03    0.00    0.60    0.00    0.00    0.00   54.04
08:16:57 PM  all   27.60    0.00   11.46    0.03    0.00    0.63    0.00    0.00    0.00   60.28
08:17:57 PM  all   26.12    0.00   11.14    0.03    0.00    0.65    0.00    0.00    0.00   62.06
Average:     all   29.80    0.00   11.81    0.03    0.00    0.56    0.00    0.00    0.00   57.79
