Linux 5.4.0-164-generic (node-4.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

12:25:17 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:26:17 PM  all   29.04    0.00   23.88    0.04    0.00    0.26    0.00    0.00    0.00   46.79
12:27:17 PM  all   58.40    0.00   22.41    0.08    0.00    0.44    0.00    0.00    0.00   18.66
12:28:17 PM  all   58.92    0.00   25.61    0.04    0.00    0.37    0.00    0.00    0.00   15.05
12:29:17 PM  all   61.60    0.00   28.26    0.02    0.00    0.42    0.00    0.00    0.00    9.70
12:30:17 PM  all   56.44    0.00   29.13    0.02    0.00    0.45    0.00    0.00    0.00   13.96
12:31:17 PM  all   48.80    0.00   27.35    0.04    0.00    0.56    0.00    0.00    0.00   23.24
12:32:17 PM  all   54.65    0.00   26.30    0.02    0.00    0.51    0.00    0.00    0.00   18.51
12:33:17 PM  all   56.44    0.00   29.96    0.02    0.00    0.37    0.00    0.00    0.00   13.21
12:34:17 PM  all   56.63    0.00   31.30    0.02    0.00    0.43    0.00    0.00    0.00   11.62
12:35:17 PM  all   54.82    0.00   27.92    0.03    0.00    0.43    0.00    0.00    0.00   16.80
12:36:17 PM  all   52.11    0.00   27.12    0.03    0.00    0.51    0.00    0.00    0.00   20.23
12:37:17 PM  all   49.86    0.00   26.87    0.03    0.00    0.51    0.00    0.00    0.00   22.72
Average:     all   53.15    0.00   27.18    0.03    0.00    0.44    0.00    0.00    0.00   19.20
