Linux 5.4.0-164-generic (node-0.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

10:19:40 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:20:40 AM  all   18.73    0.00   12.71    0.04    0.00    0.40    0.00    0.00    0.00   68.12
10:21:40 AM  all   53.84    0.00   14.49    0.07    0.00    0.57    0.00    0.00    0.00   31.02
10:22:40 AM  all   57.83    0.00   19.88    0.04    0.00    0.56    0.00    0.00    0.00   21.69
10:23:40 AM  all   61.05    0.00   20.65    0.03    0.00    0.49    0.00    0.00    0.00   17.78
10:24:40 AM  all   60.23    0.00   17.71    0.02    0.00    0.54    0.00    0.00    0.00   21.49
10:25:40 AM  all   48.71    0.00   14.92    0.06    0.00    0.64    0.00    0.00    0.00   35.67
10:26:40 AM  all   53.98    0.00   13.75    0.02    0.00    0.60    0.00    0.00    0.00   31.64
10:27:40 AM  all   58.56    0.00   20.37    0.04    0.00    0.46    0.00    0.00    0.00   20.57
10:28:40 AM  all   57.82    0.00   22.18    0.03    0.00    0.43    0.00    0.00    0.00   19.54
10:29:40 AM  all   56.59    0.00   17.68    0.03    0.00    0.56    0.00    0.00    0.00   25.15
10:30:40 AM  all   49.31    0.00   13.94    0.05    0.00    0.65    0.00    0.00    0.00   36.06
10:31:40 AM  all   48.45    0.00   13.58    0.03    0.00    0.63    0.00    0.00    0.00   37.30
Average:     all   52.10    0.00   16.83    0.04    0.00    0.54    0.00    0.00    0.00   30.49
