Linux 5.4.0-164-generic (node-1.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

03:05:23 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:06:23 AM  all    9.90    0.00    9.68    0.02    0.00    0.88    0.00    0.00    0.00   79.53
03:07:23 AM  all   11.09    0.00    9.93    0.02    0.00    0.88    0.00    0.00    0.00   78.08
03:08:23 AM  all   10.76    0.00    9.72    0.02    0.00    0.90    0.00    0.00    0.00   78.59
03:09:23 AM  all    9.72    0.00    9.53    0.02    0.00    0.88    0.00    0.00    0.00   79.85
03:10:23 AM  all    9.42    0.00    9.40    0.02    0.00    0.95    0.00    0.00    0.00   80.22
03:11:23 AM  all   11.08    0.00    9.72    0.02    0.00    0.91    0.00    0.00    0.00   78.27
03:12:23 AM  all    9.67    0.00    9.53    0.02    0.00    0.90    0.00    0.00    0.00   79.89
03:13:23 AM  all   10.60    0.00    9.54    0.02    0.00    0.90    0.00    0.00    0.00   78.94
03:14:23 AM  all    9.81    0.00    9.66    0.02    0.00    0.87    0.00    0.00    0.00   79.65
03:15:23 AM  all    9.46    0.00    9.36    0.02    0.00    0.90    0.00    0.00    0.00   80.27
03:16:23 AM  all    9.51    0.00    9.41    0.01    0.00    0.86    0.00    0.00    0.00   80.21
03:17:23 AM  all   11.03    0.00    9.70    0.02    0.00    0.87    0.00    0.00    0.00   78.39
Average:     all   10.17    0.00    9.60    0.02    0.00    0.89    0.00    0.00    0.00   79.32
