Linux 5.4.0-164-generic (node-0.llcperf-onenode.rperf-pg0.wisc.cloudlab.us) 	12/12/2023 	_x86_64_	(40 CPU)

02:42:34 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:43:04 PM  all    7.34    0.00    2.15    0.00    0.00    0.55    0.00    0.00    0.00   89.95
02:43:34 PM  all    7.27    0.00    2.21    0.01    0.00    0.57    0.00    0.00    0.00   89.94
02:44:04 PM  all    7.03    0.00    2.13    0.01    0.00    0.56    0.00    0.00    0.00   90.27
02:44:34 PM  all    6.97    0.00    2.10    0.00    0.00    0.63    0.00    0.00    0.00   90.30
02:45:04 PM  all    6.78    0.00    1.96    0.01    0.00    0.53    0.00    0.00    0.00   90.72
02:45:34 PM  all    6.55    0.00    2.02    0.00    0.00    0.57    0.00    0.00    0.00   90.86
02:46:04 PM  all    6.76    0.00    1.99    0.00    0.00    0.55    0.00    0.00    0.00   90.69
02:46:34 PM  all    6.66    0.00    1.98    0.00    0.00    0.58    0.00    0.00    0.00   90.78
02:47:04 PM  all    6.56    0.00    1.92    0.01    0.00    0.56    0.00    0.00    0.00   90.96
02:47:34 PM  all    6.30    0.00    1.91    0.01    0.00    0.54    0.00    0.00    0.00   91.24
02:48:04 PM  all    6.37    0.00    1.96    0.00    0.00    0.58    0.00    0.00    0.00   91.09
02:48:34 PM  all    6.34    0.00    1.96    0.00    0.00    0.60    0.00    0.00    0.00   91.09
02:49:04 PM  all    6.28    0.00    2.03    0.00    0.00    0.57    0.00    0.00    0.00   91.11
02:49:34 PM  all    6.12    0.00    1.91    0.01    0.00    0.56    0.00    0.00    0.00   91.40
02:50:04 PM  all    6.12    0.00    1.91    0.00    0.00    0.54    0.00    0.00    0.00   91.44
02:50:34 PM  all    6.01    0.00    1.86    0.00    0.00    0.56    0.00    0.00    0.00   91.56
02:51:04 PM  all    6.16    0.00    1.85    0.01    0.00    0.56    0.00    0.00    0.00   91.42
02:51:34 PM  all    6.02    0.00    1.85    0.01    0.00    0.53    0.00    0.00    0.00   91.60
02:52:04 PM  all    6.07    0.00    1.83    0.01    0.00    0.57    0.00    0.00    0.00   91.53
02:52:34 PM  all    5.80    0.00    1.81    0.00    0.00    0.57    0.00    0.00    0.00   91.82
02:53:04 PM  all    5.76    0.00    1.81    0.01    0.00    0.54    0.00    0.00    0.00   91.89
02:53:34 PM  all    5.89    0.00    1.87    0.01    0.00    0.59    0.00    0.00    0.00   91.65
02:54:04 PM  all    5.88    0.00    1.85    0.00    0.00    0.59    0.00    0.00    0.00   91.68
02:54:34 PM  all    5.72    0.00    1.91    0.01    0.00    0.57    0.00    0.00    0.00   91.80
Average:     all    6.37    0.00    1.95    0.00    0.00    0.57    0.00    0.00    0.00   91.11
