Linux 5.4.0-164-generic (node-2.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

02:30:55 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:31:55 AM  all    9.26    0.00    9.77    0.02    0.00    0.86    0.00    0.00    0.00   80.09
02:32:55 AM  all   10.25    0.00   10.11    0.02    0.00    0.85    0.00    0.00    0.00   78.78
02:33:55 AM  all    9.03    0.00    9.61    0.02    0.00    0.88    0.00    0.00    0.00   80.46
02:34:55 AM  all    9.15    0.00    9.67    0.02    0.00    0.87    0.00    0.00    0.00   80.29
02:35:55 AM  all    8.80    0.00    9.57    0.02    0.00    0.87    0.00    0.00    0.00   80.74
02:36:55 AM  all    9.67    0.00    9.81    0.02    0.00    0.90    0.00    0.00    0.00   79.61
02:37:55 AM  all    8.86    0.00    9.74    0.01    0.00    0.86    0.00    0.00    0.00   80.53
02:38:55 AM  all    8.98    0.00    9.58    0.02    0.00    0.88    0.00    0.00    0.00   80.54
02:39:55 AM  all    8.99    0.00    9.75    0.01    0.00    0.87    0.00    0.00    0.00   80.37
02:40:55 AM  all    8.74    0.00    9.65    0.02    0.00    0.89    0.00    0.00    0.00   80.71
02:41:55 AM  all    8.63    0.00    9.57    0.02    0.00    0.92    0.00    0.00    0.00   80.86
02:42:55 AM  all    9.68    0.00    9.81    0.02    0.00    0.92    0.00    0.00    0.00   79.58
Average:     all    9.17    0.00    9.72    0.02    0.00    0.88    0.00    0.00    0.00   80.21
