# started on Wed Dec 13 22:30:31 2023

#           time             counts unit events
   120.005028897    123,158,829,737      instructions                                                  (60.01%)
   120.005028897      1,025,321,707      LLC-loads                                                     (60.00%)
   120.005028897        316,497,340      LLC-load-misses           #   30.87% of all LL-cache hits     (60.00%)
   120.005028897        343,452,207      LLC-stores                                                    (40.00%)
   120.005028897        140,460,593      LLC-store-misses                                              (40.00%)
   120.005028897    <not supported>      LLC-prefetch-misses                                         
   150.006916139    123,188,879,586      instructions                                                  (60.00%)
   150.006916139      1,023,953,452      LLC-loads                                                     (60.00%)
   150.006916139        312,669,957      LLC-load-misses           #   30.52% of all LL-cache hits     (60.00%)
   150.006916139        339,897,915      LLC-stores                                                    (40.00%)
   150.006916139        140,897,097      LLC-store-misses                                              (40.00%)
   150.006916139    <not supported>      LLC-prefetch-misses                                         
   180.008896853    125,007,076,620      instructions                                                  (60.00%)
   180.008896853      1,025,537,876      LLC-loads                                                     (60.00%)
   180.008896853        319,176,850      LLC-load-misses           #   31.14% of all LL-cache hits     (60.00%)
   180.008896853        343,791,547      LLC-stores                                                    (40.01%)
   180.008896853        139,410,225      LLC-store-misses                                              (40.00%)
   180.008896853    <not supported>      LLC-prefetch-misses                                         
   210.010543462    122,603,643,516      instructions                                                  (60.00%)
   210.010543462      1,022,719,761      LLC-loads                                                     (59.99%)
   210.010543462        317,343,137      LLC-load-misses           #   30.98% of all LL-cache hits     (60.00%)
   210.010543462        338,101,832      LLC-stores                                                    (40.01%)
   210.010543462        139,087,553      LLC-store-misses                                              (40.00%)
   210.010543462    <not supported>      LLC-prefetch-misses                                         
   240.012375948    122,921,165,998      instructions                                                  (60.00%)
   240.012375948      1,023,373,331      LLC-loads                                                     (59.99%)
   240.012375948        322,322,125      LLC-load-misses           #   31.47% of all LL-cache hits     (60.00%)
   240.012375948        340,826,730      LLC-stores                                                    (40.01%)
   240.012375948        140,664,313      LLC-store-misses                                              (40.00%)
   240.012375948    <not supported>      LLC-prefetch-misses                                         
   270.014086131    123,686,016,167      instructions                                                  (60.01%)
   270.014086131      1,032,181,277      LLC-loads                                                     (59.99%)
   270.014086131        317,576,987      LLC-load-misses           #   30.97% of all LL-cache hits     (59.99%)
   270.014086131        336,524,587      LLC-stores                                                    (40.01%)
   270.014086131        139,018,515      LLC-store-misses                                              (40.01%)
   270.014086131    <not supported>      LLC-prefetch-misses                                         
   300.016806091    124,676,607,911      instructions                                                  (60.01%)
   300.016806091      1,036,107,599      LLC-loads                                                     (59.99%)
   300.016806091        323,963,962      LLC-load-misses           #   31.54% of all LL-cache hits     (59.99%)
   300.016806091        338,248,097      LLC-stores                                                    (40.00%)
   300.016806091        138,681,165      LLC-store-misses                                              (40.01%)
   300.016806091    <not supported>      LLC-prefetch-misses                                         
   330.018891659    126,733,148,289      instructions                                                  (60.01%)
   330.018891659      1,023,572,588      LLC-loads                                                     (60.00%)
   330.018891659        319,230,125      LLC-load-misses           #   31.10% of all LL-cache hits     (59.99%)
   330.018891659        343,072,545      LLC-stores                                                    (40.00%)
   330.018891659        140,623,395      LLC-store-misses                                              (40.01%)
   330.018891659    <not supported>      LLC-prefetch-misses                                         
   360.020992840    122,080,436,836      instructions                                                  (60.01%)
   360.020992840      1,010,590,506      LLC-loads                                                     (60.00%)
   360.020992840        310,975,623      LLC-load-misses           #   30.34% of all LL-cache hits     (60.00%)
   360.020992840        339,689,454      LLC-stores                                                    (40.00%)
   360.020992840        137,053,822      LLC-store-misses                                              (40.00%)
   360.020992840    <not supported>      LLC-prefetch-misses                                         
   390.022884369    123,680,858,811      instructions                                                  (60.01%)
   390.022884369      1,021,992,641      LLC-loads                                                     (60.00%)
   390.022884369        316,347,440      LLC-load-misses           #   30.88% of all LL-cache hits     (60.00%)
   390.022884369        339,947,719      LLC-stores                                                    (40.00%)
   390.022884369        139,129,578      LLC-store-misses                                              (40.00%)
   390.022884369    <not supported>      LLC-prefetch-misses                                         
   420.025138154    128,091,670,362      instructions                                                  (60.00%)
   420.025138154      1,032,210,829      LLC-loads                                                     (60.00%)
   420.025138154        324,853,199      LLC-load-misses           #   31.69% of all LL-cache hits     (60.00%)
   420.025138154        346,217,195      LLC-stores                                                    (40.00%)
   420.025138154        137,938,210      LLC-store-misses                                              (40.00%)
   420.025138154    <not supported>      LLC-prefetch-misses                                         
