Linux 5.4.0-164-generic (node-3.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

08:31:40 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:32:40 PM  all   13.25    0.00   10.36    0.04    0.00    0.66    0.00    0.00    0.00   75.70
08:33:40 PM  all   32.65    0.00   12.17    0.06    0.00    0.47    0.00    0.00    0.00   54.65
08:34:40 PM  all   33.36    0.00   11.63    0.04    0.00    0.49    0.00    0.00    0.00   54.48
08:35:40 PM  all   32.77    0.00   11.61    0.03    0.00    0.52    0.00    0.00    0.00   55.07
08:36:40 PM  all   33.85    0.00   12.42    0.03    0.00    0.55    0.00    0.00    0.00   53.15
08:37:40 PM  all   27.01    0.00   11.77    0.03    0.00    0.57    0.00    0.00    0.00   60.62
08:38:40 PM  all   30.69    0.00   10.80    0.03    0.00    0.51    0.00    0.00    0.00   57.97
08:39:40 PM  all   31.30    0.00   10.86    0.03    0.00    0.52    0.00    0.00    0.00   57.29
08:40:40 PM  all   30.83    0.00   11.78    0.03    0.00    0.57    0.00    0.00    0.00   56.78
08:41:40 PM  all   33.62    0.00   10.82    0.03    0.00    0.54    0.00    0.00    0.00   54.99
08:42:40 PM  all   27.25    0.00   11.00    0.03    0.00    0.62    0.00    0.00    0.00   61.10
08:43:40 PM  all   25.76    0.00   10.58    0.03    0.00    0.65    0.00    0.00    0.00   62.98
Average:     all   29.35    0.00   11.32    0.03    0.00    0.56    0.00    0.00    0.00   58.74
