Linux 5.4.0-164-generic (node-3.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/29/2024 	_x86_64_	(40 CPU)

02:55:04 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:56:04 AM  all   16.29    0.00   12.79    0.05    0.00    0.43    0.00    0.00    0.00   70.45
02:57:04 AM  all   50.86    0.00   14.50    0.07    0.00    0.58    0.00    0.00    0.00   34.00
02:58:04 AM  all   56.96    0.00   20.37    0.04    0.00    0.52    0.00    0.00    0.00   22.11
02:59:04 AM  all   61.23    0.00   20.58    0.04    0.00    0.47    0.00    0.00    0.00   17.68
03:00:04 AM  all   55.50    0.00   17.20    0.03    0.00    0.57    0.00    0.00    0.00   26.70
03:01:04 AM  all   48.13    0.00   15.26    0.05    0.00    0.65    0.00    0.00    0.00   35.91
03:02:04 AM  all   49.68    0.00   13.22    0.02    0.00    0.58    0.00    0.00    0.00   36.50
03:03:04 AM  all   57.76    0.00   19.67    0.04    0.00    0.49    0.00    0.00    0.00   22.05
03:04:04 AM  all   55.94    0.00   22.81    0.03    0.00    0.43    0.00    0.00    0.00   20.79
03:05:04 AM  all   54.44    0.00   17.77    0.04    0.00    0.51    0.00    0.00    0.00   27.24
03:06:04 AM  all   48.62    0.00   14.46    0.05    0.00    0.61    0.00    0.00    0.00   36.27
03:07:04 AM  all   46.51    0.00   13.61    0.03    0.00    0.58    0.00    0.00    0.00   39.27
Average:     all   50.16    0.00   16.86    0.04    0.00    0.53    0.00    0.00    0.00   32.40
