Linux 5.4.0-164-generic (node-4.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

11:33:03 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:34:03 PM  all   23.11    0.00   13.58    0.04    0.00    0.35    0.00    0.00    0.00   62.92
11:35:03 PM  all   52.66    0.00   14.23    0.07    0.00    0.58    0.00    0.00    0.00   32.46
11:36:03 PM  all   58.74    0.00   19.80    0.03    0.00    0.50    0.00    0.00    0.00   20.93
11:37:03 PM  all   60.56    0.00   21.72    0.03    0.00    0.46    0.00    0.00    0.00   17.23
11:38:03 PM  all   58.66    0.00   18.20    0.02    0.00    0.56    0.00    0.00    0.00   22.55
11:39:03 PM  all   47.69    0.00   16.01    0.03    0.00    0.66    0.00    0.00    0.00   35.60
11:40:03 PM  all   53.15    0.00   14.29    0.03    0.00    0.56    0.00    0.00    0.00   31.97
11:41:03 PM  all   60.12    0.00   20.33    0.03    0.00    0.42    0.00    0.00    0.00   19.09
11:42:03 PM  all   58.40    0.00   23.16    0.02    0.00    0.40    0.00    0.00    0.00   18.02
11:43:03 PM  all   59.22    0.00   18.81    0.02    0.00    0.54    0.00    0.00    0.00   21.40
11:44:03 PM  all   46.18    0.00   15.23    0.03    0.00    0.59    0.00    0.00    0.00   37.97
11:45:03 PM  all   50.84    0.00   15.17    0.03    0.00    0.64    0.00    0.00    0.00   33.33
Average:     all   52.46    0.00   17.55    0.03    0.00    0.52    0.00    0.00    0.00   29.44
