Linux 5.4.0-164-generic (node-4.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

05:40:15 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:41:15 PM  all   14.64    0.00    9.65    0.03    0.00    0.66    0.00    0.00    0.00   75.02
05:42:15 PM  all   13.69    0.00    9.31    0.02    0.00    0.70    0.00    0.00    0.00   76.28
05:43:15 PM  all   13.44    0.00    9.26    0.02    0.00    0.74    0.00    0.00    0.00   76.53
05:44:15 PM  all   12.57    0.00    9.49    0.02    0.00    0.74    0.00    0.00    0.00   77.18
05:45:15 PM  all   12.18    0.00    9.38    0.02    0.00    0.71    0.00    0.00    0.00   77.72
05:46:15 PM  all   13.90    0.00    9.86    0.03    0.00    0.74    0.00    0.00    0.00   75.47
05:47:15 PM  all   11.93    0.00    8.93    0.02    0.00    0.77    0.00    0.00    0.00   78.36
05:48:15 PM  all   12.95    0.00    9.17    0.02    0.00    0.76    0.00    0.00    0.00   77.10
05:49:15 PM  all   11.95    0.00    9.09    0.01    0.00    0.77    0.00    0.00    0.00   78.17
05:50:15 PM  all   11.75    0.00    8.99    0.02    0.00    0.77    0.00    0.00    0.00   78.47
05:51:15 PM  all   11.78    0.00    8.99    0.01    0.00    0.74    0.00    0.00    0.00   78.48
05:52:15 PM  all   13.57    0.00    9.50    0.02    0.00    0.81    0.00    0.00    0.00   76.11
Average:     all   12.86    0.00    9.30    0.02    0.00    0.74    0.00    0.00    0.00   77.07
