Linux 5.4.0-164-generic (node-0.llcperf.rperf-pg0.wisc.cloudlab.us) 	11/27/2023 	_x86_64_	(40 CPU)

05:21:29 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:21:59 PM  all   11.97    0.00   75.43    0.01    0.00    0.83    0.00    0.00    0.00   11.77
05:22:29 PM  all   15.07    0.00   68.81    0.01    0.00    1.04    0.00    0.00    0.00   15.07
05:22:59 PM  all   12.54    0.00   74.79    0.01    0.00    0.88    0.00    0.00    0.00   11.79
05:23:29 PM  all   14.68    0.00   68.57    0.01    0.00    1.03    0.00    0.00    0.00   15.71
05:23:59 PM  all   14.75    0.00   68.13    0.01    0.00    1.02    0.00    0.00    0.00   16.09
05:24:29 PM  all   13.39    0.00   71.66    0.01    0.00    0.93    0.00    0.00    0.00   14.01
05:24:59 PM  all   17.67    0.00   59.95    0.01    0.00    1.26    0.00    0.00    0.00   21.10
05:25:29 PM  all   11.42    0.00   76.88    0.00    0.00    0.78    0.00    0.00    0.00   10.91
05:25:59 PM  all   21.91    0.00   46.66    0.02    0.00    1.62    0.00    0.00    0.00   29.79
05:26:29 PM  all    9.89    0.00   80.56    0.00    0.00    0.65    0.00    0.00    0.00    8.90
05:26:59 PM  all   18.35    0.00   58.88    0.01    0.00    1.34    0.00    0.00    0.00   21.43
05:27:29 PM  all    8.06    0.00   85.02    0.00    0.00    0.51    0.00    0.00    0.00    6.41
05:27:59 PM  all   25.90    0.00   36.16    0.01    0.00    1.94    0.00    0.00    0.00   35.99
05:28:29 PM  all    7.49    0.00   86.21    0.00    0.00    0.45    0.00    0.00    0.00    5.84
05:28:59 PM  all   29.48    0.00   24.15    0.01    0.00    2.31    0.00    0.00    0.00   44.04
05:29:29 PM  all    9.92    0.00   76.65    0.00    0.00    0.66    0.00    0.00    0.00   12.77
05:29:59 PM  all   20.80    0.00   51.47    0.01    0.00    1.54    0.00    0.00    0.00   26.19
05:30:29 PM  all    7.01    0.00   87.19    0.00    0.00    0.44    0.00    0.00    0.00    5.35
05:30:59 PM  all   27.77    0.00   31.02    0.02    0.00    2.07    0.00    0.00    0.00   39.12
05:31:29 PM  all    8.04    0.00   81.48    0.01    0.00    0.55    0.00    0.00    0.00    9.92
05:31:59 PM  all   22.73    0.00   46.07    0.01    0.00    1.68    0.00    0.00    0.00   29.50
05:32:29 PM  all    7.28    0.00   85.20    0.00    0.00    0.44    0.00    0.00    0.00    7.08
05:32:59 PM  all   25.68    0.00   37.83    0.02    0.00    1.91    0.00    0.00    0.00   34.57
05:33:29 PM  all   13.03    0.00   65.44    0.01    0.00    0.95    0.00    0.00    0.00   20.57
Average:     all   15.57    0.00   64.48    0.01    0.00    1.11    0.00    0.00    0.00   18.83
