Linux 5.4.0-164-generic (node-1.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

09:02:42 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:03:42 PM  all   12.80    0.00    9.83    0.04    0.00    0.60    0.00    0.00    0.00   76.73
09:04:42 PM  all   32.91    0.00   11.65    0.07    0.00    0.53    0.00    0.00    0.00   54.84
09:05:42 PM  all   33.51    0.00   10.98    0.04    0.00    0.51    0.00    0.00    0.00   54.97
09:06:42 PM  all   32.99    0.00   11.04    0.03    0.00    0.49    0.00    0.00    0.00   55.45
09:07:42 PM  all   34.04    0.00   11.70    0.03    0.00    0.55    0.00    0.00    0.00   53.67
09:08:42 PM  all   27.30    0.00   11.19    0.03    0.00    0.58    0.00    0.00    0.00   60.91
09:09:42 PM  all   30.53    0.00   10.36    0.03    0.00    0.56    0.00    0.00    0.00   58.52
09:10:42 PM  all   31.68    0.00   10.39    0.03    0.00    0.55    0.00    0.00    0.00   57.35
09:11:42 PM  all   30.30    0.00   10.79    0.03    0.00    0.62    0.00    0.00    0.00   58.25
09:12:42 PM  all   34.02    0.00   10.39    0.03    0.00    0.57    0.00    0.00    0.00   54.99
09:13:42 PM  all   27.78    0.00   10.51    0.03    0.00    0.60    0.00    0.00    0.00   61.09
09:14:42 PM  all   26.04    0.00   10.08    0.03    0.00    0.63    0.00    0.00    0.00   63.22
Average:     all   29.48    0.00   10.74    0.03    0.00    0.57    0.00    0.00    0.00   59.18
