Linux 5.4.0-164-generic (node-0.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

07:51:36 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:52:36 AM  all   14.89    0.00   12.43    0.05    0.00    0.46    0.00    0.00    0.00   72.16
07:53:36 AM  all   49.59    0.00   14.33    0.07    0.00    0.57    0.00    0.00    0.00   35.44
07:54:36 AM  all   57.11    0.00   21.00    0.04    0.00    0.45    0.00    0.00    0.00   21.40
07:55:36 AM  all   60.15    0.00   20.92    0.03    0.00    0.48    0.00    0.00    0.00   18.42
07:56:36 AM  all   53.90    0.00   18.64    0.03    0.00    0.54    0.00    0.00    0.00   26.89
07:57:36 AM  all   46.66    0.00   15.17    0.03    0.00    0.71    0.00    0.00    0.00   37.43
07:58:36 AM  all   48.44    0.00   13.35    0.03    0.00    0.58    0.00    0.00    0.00   37.60
07:59:36 AM  all   59.26    0.00   19.93    0.03    0.00    0.45    0.00    0.00    0.00   20.33
08:00:36 AM  all   56.58    0.00   22.77    0.03    0.00    0.46    0.00    0.00    0.00   20.16
08:01:36 AM  all   53.89    0.00   17.44    0.03    0.00    0.58    0.00    0.00    0.00   28.06
08:02:36 AM  all   42.96    0.00   14.19    0.03    0.00    0.65    0.00    0.00    0.00   42.18
08:03:36 AM  all   44.70    0.00   13.68    0.03    0.00    0.62    0.00    0.00    0.00   40.96
Average:     all   49.02    0.00   16.99    0.04    0.00    0.55    0.00    0.00    0.00   33.41
