Linux 5.4.0-164-generic (node-3.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

03:30:52 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:31:52 AM  all   11.96    0.00    9.11    0.01    0.00    0.81    0.00    0.00    0.00   78.10
03:32:52 AM  all   12.77    0.00    9.47    0.02    0.00    0.79    0.00    0.00    0.00   76.94
03:33:52 AM  all   11.87    0.00    9.13    0.02    0.00    0.80    0.00    0.00    0.00   78.18
03:34:52 AM  all   11.35    0.00    9.02    0.01    0.00    0.86    0.00    0.00    0.00   78.76
03:35:52 AM  all   11.12    0.00    9.09    0.02    0.00    0.86    0.00    0.00    0.00   78.91
03:36:52 AM  all   12.45    0.00    9.32    0.01    0.00    0.85    0.00    0.00    0.00   77.37
03:37:52 AM  all   10.85    0.00    9.19    0.02    0.00    0.88    0.00    0.00    0.00   79.06
03:38:52 AM  all   11.58    0.00    9.22    0.02    0.00    0.87    0.00    0.00    0.00   78.31
03:39:52 AM  all   11.19    0.00    9.32    0.01    0.00    0.85    0.00    0.00    0.00   78.63
03:40:52 AM  all   11.18    0.00    9.11    0.01    0.00    0.81    0.00    0.00    0.00   78.90
03:41:52 AM  all   11.30    0.00    9.17    0.02    0.00    0.84    0.00    0.00    0.00   78.68
03:42:52 AM  all   11.75    0.00    9.38    0.02    0.00    0.83    0.00    0.00    0.00   78.02
Average:     all   11.61    0.00    9.21    0.02    0.00    0.84    0.00    0.00    0.00   78.32
