Linux 5.4.0-164-generic (node-0.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/29/2024 	_x86_64_	(40 CPU)

12:51:40 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:52:40 AM  all   15.47    0.00   12.67    0.04    0.00    0.36    0.00    0.00    0.00   71.46
12:53:40 AM  all   52.83    0.00   14.47    0.07    0.00    0.59    0.00    0.00    0.00   32.03
12:54:40 AM  all   54.87    0.00   19.69    0.04    0.00    0.49    0.00    0.00    0.00   24.91
12:55:40 AM  all   61.77    0.00   20.03    0.04    0.00    0.50    0.00    0.00    0.00   17.65
12:56:40 AM  all   55.58    0.00   17.43    0.04    0.00    0.55    0.00    0.00    0.00   26.40
12:57:40 AM  all   46.80    0.00   14.70    0.04    0.00    0.75    0.00    0.00    0.00   37.72
12:58:40 AM  all   49.12    0.00   13.29    0.02    0.00    0.61    0.00    0.00    0.00   36.96
12:59:40 AM  all   56.34    0.00   18.21    0.04    0.00    0.58    0.00    0.00    0.00   24.83
01:00:40 AM  all   55.79    0.00   22.43    0.04    0.00    0.48    0.00    0.00    0.00   21.26
01:01:40 AM  all   56.38    0.00   18.48    0.03    0.00    0.58    0.00    0.00    0.00   24.53
01:02:40 AM  all   46.90    0.00   14.01    0.04    0.00    0.68    0.00    0.00    0.00   38.38
01:03:40 AM  all   46.04    0.00   13.47    0.03    0.00    0.66    0.00    0.00    0.00   39.78
Average:     all   49.83    0.00   16.58    0.04    0.00    0.57    0.00    0.00    0.00   32.98
