Linux 5.4.0-164-generic (node-1.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

02:03:04 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:04:04 AM  all    9.06    0.00    9.55    0.02    0.00    0.80    0.00    0.00    0.00   80.58
02:05:04 AM  all   10.05    0.00    9.83    0.02    0.00    0.84    0.00    0.00    0.00   79.26
02:06:04 AM  all    8.74    0.00    9.51    0.02    0.00    0.92    0.00    0.00    0.00   80.81
02:07:04 AM  all    8.62    0.00    9.49    0.02    0.00    0.89    0.00    0.00    0.00   80.98
02:08:04 AM  all    8.20    0.00    9.24    0.01    0.00    0.86    0.00    0.00    0.00   81.69
02:09:04 AM  all    9.23    0.00    9.62    0.02    0.00    0.89    0.00    0.00    0.00   80.24
02:10:04 AM  all    8.63    0.00    9.25    0.02    0.00    0.86    0.00    0.00    0.00   81.24
02:11:04 AM  all    8.80    0.00    9.47    0.02    0.00    0.82    0.00    0.00    0.00   80.90
02:12:04 AM  all    8.59    0.00    9.38    0.02    0.00    0.84    0.00    0.00    0.00   81.18
02:13:04 AM  all    8.32    0.00    9.28    0.01    0.00    0.85    0.00    0.00    0.00   81.53
02:14:04 AM  all    8.31    0.00    9.36    0.01    0.00    0.86    0.00    0.00    0.00   81.46
02:15:04 AM  all    9.52    0.00    9.56    0.02    0.00    0.84    0.00    0.00    0.00   80.06
Average:     all    8.84    0.00    9.46    0.02    0.00    0.86    0.00    0.00    0.00   80.83
