Linux 5.4.0-164-generic (node-1.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

07:19:16 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:20:16 PM  all   25.87    0.00   20.82    0.01    0.00    0.51    0.00    0.00    0.00   52.79
07:21:16 PM  all   24.40    0.00   20.10    0.02    0.00    0.55    0.00    0.00    0.00   54.92
07:22:16 PM  all   25.51    0.00   20.24    0.02    0.00    0.52    0.00    0.00    0.00   53.71
07:23:16 PM  all   23.52    0.00   20.81    0.02    0.00    0.55    0.00    0.00    0.00   55.10
07:24:16 PM  all   23.57    0.00   20.77    0.02    0.00    0.51    0.00    0.00    0.00   55.12
07:25:16 PM  all   24.34    0.00   21.15    0.02    0.00    0.50    0.00    0.00    0.00   54.00
07:26:16 PM  all   22.68    0.00   20.75    0.01    0.00    0.50    0.00    0.00    0.00   56.06
07:27:16 PM  all   24.15    0.00   21.02    0.02    0.00    0.46    0.00    0.00    0.00   54.36
07:28:16 PM  all   23.92    0.00   21.04    0.01    0.00    0.52    0.00    0.00    0.00   54.50
07:29:16 PM  all   24.87    0.00   21.00    0.01    0.00    0.49    0.00    0.00    0.00   53.62
07:30:16 PM  all   23.58    0.00   20.88    0.01    0.00    0.52    0.00    0.00    0.00   55.01
07:31:16 PM  all   24.67    0.00   21.28    0.02    0.00    0.52    0.00    0.00    0.00   53.52
Average:     all   24.26    0.00   20.82    0.02    0.00    0.51    0.00    0.00    0.00   54.39
