Linux 5.4.0-164-generic (node-0.llcperf.rperf-pg0.wisc.cloudlab.us) 	11/27/2023 	_x86_64_	(40 CPU)

04:21:17 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:21:47 PM  all   26.14    0.00   10.53    0.01    0.00    1.93    0.00    0.00    0.00   61.40
04:22:17 PM  all   25.47    0.00   10.44    0.01    0.00    1.93    0.00    0.00    0.00   62.16
04:22:47 PM  all   25.38    0.00   10.73    0.01    0.00    1.89    0.00    0.00    0.00   61.99
04:23:17 PM  all   25.21    0.00    9.98    0.01    0.00    1.91    0.00    0.00    0.00   62.89
04:23:47 PM  all   24.45    0.00   10.84    0.00    0.00    1.95    0.00    0.00    0.00   62.75
04:24:17 PM  all   24.74    0.00    9.96    0.01    0.00    1.95    0.00    0.00    0.00   63.35
04:24:47 PM  all   24.06    0.00   10.82    0.01    0.00    1.93    0.00    0.00    0.00   63.18
04:25:17 PM  all   24.18    0.00    9.75    0.01    0.00    1.98    0.00    0.00    0.00   64.08
04:25:47 PM  all   23.95    0.00   10.91    0.01    0.00    1.93    0.00    0.00    0.00   63.20
04:26:17 PM  all   23.66    0.00    9.87    0.01    0.00    1.97    0.00    0.00    0.00   64.49
04:26:47 PM  all   23.54    0.00   10.53    0.01    0.00    1.96    0.00    0.00    0.00   63.97
04:27:17 PM  all   23.65    0.00   10.12    0.01    0.00    1.93    0.00    0.00    0.00   64.30
04:27:47 PM  all   22.98    0.00   10.36    0.01    0.00    1.95    0.00    0.00    0.00   64.70
04:28:17 PM  all   23.16    0.00   10.39    0.01    0.00    1.91    0.00    0.00    0.00   64.53
04:28:47 PM  all   23.22    0.00   10.19    0.01    0.00    1.97    0.00    0.00    0.00   64.61
04:29:17 PM  all   22.92    0.00   10.37    0.01    0.00    1.93    0.00    0.00    0.00   64.78
04:29:47 PM  all   22.76    0.00    9.91    0.01    0.00    1.99    0.00    0.00    0.00   65.33
04:30:17 PM  all   22.74    0.00   10.43    0.01    0.00    1.95    0.00    0.00    0.00   64.87
04:30:47 PM  all   23.04    0.00    9.90    0.01    0.00    1.96    0.00    0.00    0.00   65.09
04:31:17 PM  all   22.96    0.00   10.33    0.01    0.00    1.95    0.00    0.00    0.00   64.76
04:31:47 PM  all   22.45    0.00    9.96    0.01    0.00    1.96    0.00    0.00    0.00   65.62
04:32:17 PM  all   22.64    0.00   10.28    0.01    0.00    1.97    0.00    0.00    0.00   65.10
04:32:47 PM  all   22.58    0.00    9.92    0.01    0.00    2.00    0.00    0.00    0.00   65.48
04:33:17 PM  all   22.49    0.00   10.50    0.00    0.00    1.94    0.00    0.00    0.00   65.06
Average:     all   23.68    0.00   10.29    0.01    0.00    1.95    0.00    0.00    0.00   64.07
