# started on Mon Dec 11 09:21:44 2023

#           time             counts unit events
   120.002245617  1,058,344,939,623      instructions                                                  (60.00%)
   120.002245617     15,706,312,585      LLC-loads                                                     (60.00%)
   120.002245617      2,311,038,152      LLC-load-misses           #   14.71% of all LL-cache hits     (60.00%)
   120.002245617      5,524,494,709      LLC-stores                                                    (40.00%)
   120.002245617      2,152,057,718      LLC-store-misses                                              (40.00%)
   120.002245617    <not supported>      LLC-prefetch-misses                                         
   150.003239704  1,032,185,897,479      instructions                                                  (60.00%)
   150.003239704     14,809,476,939      LLC-loads                                                     (60.00%)
   150.003239704      2,358,016,584      LLC-load-misses           #   15.45% of all LL-cache hits     (60.00%)
   150.003239704      5,290,741,260      LLC-stores                                                    (40.00%)
   150.003239704      2,056,436,743      LLC-store-misses                                              (40.00%)
   150.003239704    <not supported>      LLC-prefetch-misses                                         
   180.004098719  1,069,401,638,895      instructions                                                  (60.00%)
   180.004098719     15,838,586,874      LLC-loads                                                     (60.00%)
   180.004098719      2,508,232,165      LLC-load-misses           #   16.23% of all LL-cache hits     (60.00%)
   180.004098719      5,346,555,182      LLC-stores                                                    (40.00%)
   180.004098719      2,033,654,663      LLC-store-misses                                              (40.00%)
   180.004098719    <not supported>      LLC-prefetch-misses                                         
   210.004920066  1,073,298,396,918      instructions                                                  (60.00%)
   210.004920066     17,264,468,243      LLC-loads                                                     (60.00%)
   210.004920066      2,343,987,193      LLC-load-misses           #   14.74% of all LL-cache hits     (60.00%)
   210.004920066      5,474,460,937      LLC-stores                                                    (40.00%)
   210.004920066      2,123,037,994      LLC-store-misses                                              (40.00%)
   210.004920066    <not supported>      LLC-prefetch-misses                                         
   240.005771861  1,075,793,092,514      instructions                                                  (60.00%)
   240.005771861     17,541,335,346      LLC-loads                                                     (60.00%)
   240.005771861      2,331,176,652      LLC-load-misses           #   14.36% of all LL-cache hits     (60.00%)
   240.005771861      5,487,515,026      LLC-stores                                                    (40.00%)
   240.005771861      2,125,591,638      LLC-store-misses                                              (40.00%)
   240.005771861    <not supported>      LLC-prefetch-misses                                         
   270.006623550  1,045,958,412,561      instructions                                                  (60.00%)
   270.006623550     15,429,739,950      LLC-loads                                                     (60.00%)
   270.006623550      2,227,383,992      LLC-load-misses           #   13.84% of all LL-cache hits     (60.00%)
   270.006623550      5,056,425,205      LLC-stores                                                    (40.00%)
   270.006623550      1,913,297,114      LLC-store-misses                                              (40.00%)
   270.006623550    <not supported>      LLC-prefetch-misses                                         
   300.007508852  1,050,751,137,853      instructions                                                  (60.00%)
   300.007508852     16,156,419,868      LLC-loads                                                     (60.00%)
   300.007508852      2,270,662,867      LLC-load-misses           #   14.10% of all LL-cache hits     (60.00%)
   300.007508852      5,624,439,784      LLC-stores                                                    (40.00%)
   300.007508852      2,160,024,651      LLC-store-misses                                              (40.00%)
   300.007508852    <not supported>      LLC-prefetch-misses                                         
   330.008390185  1,036,977,000,046      instructions                                                  (60.00%)
