Linux 5.4.0-164-generic (node-4.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

08:56:39 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:57:39 PM  all   22.90    0.00   14.27    0.03    0.00    0.31    0.00    0.00    0.00   62.49
08:58:39 PM  all   39.73    0.00   14.96    0.07    0.00    0.37    0.00    0.00    0.00   44.86
08:59:39 PM  all   40.69    0.00   14.17    0.03    0.00    0.39    0.00    0.00    0.00   44.71
09:00:39 PM  all   38.93    0.00   15.90    0.03    0.00    0.40    0.00    0.00    0.00   44.73
09:01:39 PM  all   39.57    0.00   16.26    0.03    0.00    0.45    0.00    0.00    0.00   43.70
09:02:39 PM  all   34.15    0.00   16.41    0.03    0.00    0.46    0.00    0.00    0.00   48.95
09:03:39 PM  all   37.65    0.00   15.67    0.03    0.00    0.40    0.00    0.00    0.00   46.26
09:04:39 PM  all   38.14    0.00   15.52    0.02    0.00    0.40    0.00    0.00    0.00   45.92
09:05:39 PM  all   37.45    0.00   16.22    0.03    0.00    0.43    0.00    0.00    0.00   45.87
09:06:39 PM  all   40.02    0.00   15.22    0.03    0.00    0.43    0.00    0.00    0.00   44.30
09:07:39 PM  all   34.71    0.00   16.11    0.03    0.00    0.45    0.00    0.00    0.00   48.70
09:08:39 PM  all   33.59    0.00   15.81    0.02    0.00    0.43    0.00    0.00    0.00   50.14
Average:     all   36.46    0.00   15.54    0.03    0.00    0.41    0.00    0.00    0.00   47.56
