Linux 5.4.0-164-generic (node-4.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

06:30:58 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:31:58 AM  all   26.95    0.00   22.81    0.03    0.00    0.34    0.00    0.00    0.00   49.88
06:32:58 AM  all   41.68    0.00   22.51    0.06    0.00    0.40    0.00    0.00    0.00   35.34
06:33:58 AM  all   41.71    0.00   21.67    0.03    0.00    0.35    0.00    0.00    0.00   36.23
06:34:58 AM  all   38.60    0.00   25.64    0.03    0.00    0.36    0.00    0.00    0.00   35.36
06:35:58 AM  all   39.16    0.00   26.89    0.02    0.00    0.39    0.00    0.00    0.00   33.53
06:36:58 AM  all   33.92    0.00   26.04    0.03    0.00    0.40    0.00    0.00    0.00   39.61
06:37:58 AM  all   37.10    0.00   25.20    0.02    0.00    0.37    0.00    0.00    0.00   37.31
06:38:58 AM  all   38.45    0.00   25.54    0.03    0.00    0.36    0.00    0.00    0.00   35.61
06:39:58 AM  all   37.93    0.00   25.36    0.02    0.00    0.39    0.00    0.00    0.00   36.30
06:40:58 AM  all   40.75    0.00   25.49    0.03    0.00    0.35    0.00    0.00    0.00   33.38
06:41:58 AM  all   35.46    0.00   25.00    0.02    0.00    0.42    0.00    0.00    0.00   39.10
06:42:58 AM  all   34.84    0.00   24.27    0.02    0.00    0.42    0.00    0.00    0.00   40.45
Average:     all   37.21    0.00   24.70    0.03    0.00    0.38    0.00    0.00    0.00   37.68
