Linux 5.4.0-164-generic (node-4.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

08:23:19 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:24:19 AM  all   14.58    0.00   12.44    0.04    0.00    0.46    0.00    0.00    0.00   72.47
08:25:19 AM  all   48.96    0.00   14.51    0.08    0.00    0.53    0.00    0.00    0.00   35.92
08:26:19 AM  all   56.12    0.00   20.87    0.04    0.00    0.44    0.00    0.00    0.00   22.52
08:27:19 AM  all   59.47    0.00   21.16    0.02    0.00    0.46    0.00    0.00    0.00   18.90
08:28:19 AM  all   53.48    0.00   18.13    0.02    0.00    0.57    0.00    0.00    0.00   27.79
08:29:19 AM  all   44.49    0.00   14.73    0.04    0.00    0.70    0.00    0.00    0.00   40.04
08:30:19 AM  all   49.99    0.00   13.91    0.03    0.00    0.65    0.00    0.00    0.00   35.42
08:31:19 AM  all   58.19    0.00   20.69    0.03    0.00    0.45    0.00    0.00    0.00   20.63
08:32:19 AM  all   57.41    0.00   22.31    0.03    0.00    0.44    0.00    0.00    0.00   19.81
08:33:19 AM  all   52.98    0.00   17.75    0.04    0.00    0.48    0.00    0.00    0.00   28.76
08:34:19 AM  all   45.02    0.00   14.52    0.03    0.00    0.65    0.00    0.00    0.00   39.78
08:35:19 AM  all   45.55    0.00   13.79    0.03    0.00    0.66    0.00    0.00    0.00   39.97
Average:     all   48.86    0.00   17.07    0.04    0.00    0.54    0.00    0.00    0.00   33.49
