Linux 5.4.0-164-generic (node-1.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

10:38:15 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:39:15 PM  all   15.75    0.00   12.26    0.03    0.00    0.38    0.00    0.00    0.00   71.59
10:40:15 PM  all   49.58    0.00   13.90    0.07    0.00    0.57    0.00    0.00    0.00   35.89
10:41:15 PM  all   57.04    0.00   19.67    0.05    0.00    0.52    0.00    0.00    0.00   22.73
10:42:15 PM  all   59.50    0.00   19.76    0.04    0.00    0.48    0.00    0.00    0.00   20.22
10:43:15 PM  all   59.95    0.00   16.95    0.03    0.00    0.57    0.00    0.00    0.00   22.50
10:44:15 PM  all   70.15    0.00   14.00    0.02    0.00    0.62    0.00    0.00    0.00   15.21
10:45:15 PM  all   76.91    0.00   15.27    0.01    0.00    0.46    0.00    0.00    0.00    7.34
10:46:15 PM  all   78.51    0.00   15.74    0.01    0.00    0.53    0.00    0.00    0.00    5.20
10:47:15 PM  all   73.03    0.00   17.67    0.02    0.00    0.51    0.00    0.00    0.00    8.78
10:48:15 PM  all   74.13    0.00   16.94    0.02    0.00    0.56    0.00    0.00    0.00    8.36
10:49:15 PM  all   69.86    0.00   13.76    0.03    0.00    0.56    0.00    0.00    0.00   15.79
10:50:15 PM  all   77.88    0.00   16.03    0.02    0.00    0.48    0.00    0.00    0.00    5.59
Average:     all   63.58    0.00   16.00    0.03    0.00    0.52    0.00    0.00    0.00   19.87
