Linux 5.4.0-164-generic (node-3.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

09:49:23 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:50:23 PM  all   16.42    0.00   10.73    0.04    0.00    0.56    0.00    0.00    0.00   72.25
09:51:23 PM  all   36.30    0.00   12.72    0.07    0.00    0.48    0.00    0.00    0.00   50.43
09:52:23 PM  all   36.31    0.00   11.97    0.03    0.00    0.48    0.00    0.00    0.00   51.20
09:53:23 PM  all   36.04    0.00   11.75    0.04    0.00    0.49    0.00    0.00    0.00   51.68
09:54:23 PM  all   37.07    0.00   12.80    0.03    0.00    0.51    0.00    0.00    0.00   49.59
09:55:23 PM  all   30.71    0.00   12.23    0.03    0.00    0.55    0.00    0.00    0.00   56.47
09:56:23 PM  all   33.72    0.00   11.45    0.02    0.00    0.46    0.00    0.00    0.00   54.35
09:57:23 PM  all   34.65    0.00   11.45    0.03    0.00    0.50    0.00    0.00    0.00   53.36
09:58:23 PM  all   33.17    0.00   11.86    0.03    0.00    0.54    0.00    0.00    0.00   54.39
09:59:23 PM  all   36.73    0.00   11.49    0.03    0.00    0.49    0.00    0.00    0.00   51.25
10:00:23 PM  all   30.65    0.00   11.43    0.04    0.00    0.53    0.00    0.00    0.00   57.34
10:01:23 PM  all   29.08    0.00   11.20    0.02    0.00    0.58    0.00    0.00    0.00   59.11
Average:     all   32.56    0.00   11.76    0.03    0.00    0.51    0.00    0.00    0.00   55.13
