Linux 5.4.0-164-generic (node-1.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

04:48:18 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:49:18 AM  all   12.72    0.00   11.63    0.03    0.00    0.60    0.00    0.00    0.00   75.01
04:50:18 AM  all   32.41    0.00   13.42    0.07    0.00    0.46    0.00    0.00    0.00   53.64
04:51:18 AM  all   32.97    0.00   12.56    0.03    0.00    0.49    0.00    0.00    0.00   53.95
04:52:18 AM  all   32.66    0.00   12.63    0.04    0.00    0.47    0.00    0.00    0.00   54.20
04:53:18 AM  all   33.63    0.00   13.56    0.02    0.00    0.53    0.00    0.00    0.00   52.25
04:54:18 AM  all   27.10    0.00   13.01    0.03    0.00    0.56    0.00    0.00    0.00   59.29
04:55:18 AM  all   30.66    0.00   12.08    0.03    0.00    0.52    0.00    0.00    0.00   56.71
04:56:18 AM  all   31.01    0.00   12.16    0.03    0.00    0.50    0.00    0.00    0.00   56.31
04:57:18 AM  all   30.18    0.00   12.50    0.03    0.00    0.58    0.00    0.00    0.00   56.71
04:58:18 AM  all   33.34    0.00   11.98    0.03    0.00    0.51    0.00    0.00    0.00   54.13
04:59:18 AM  all   27.26    0.00   12.13    0.03    0.00    0.58    0.00    0.00    0.00   60.00
05:00:18 AM  all   25.65    0.00   11.83    0.03    0.00    0.60    0.00    0.00    0.00   61.89
Average:     all   29.12    0.00   12.46    0.04    0.00    0.53    0.00    0.00    0.00   57.85
