Linux 5.4.0-164-generic (node-2.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

07:06:48 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:07:48 AM  all   15.34    0.00   12.72    0.05    0.00    0.50    0.00    0.00    0.00   71.39
07:08:48 AM  all   50.95    0.00   14.91    0.08    0.00    0.58    0.00    0.00    0.00   33.48
07:09:48 AM  all   56.91    0.00   20.63    0.04    0.00    0.42    0.00    0.00    0.00   22.01
07:10:48 AM  all   60.68    0.00   21.02    0.03    0.00    0.43    0.00    0.00    0.00   17.85
07:11:48 AM  all   54.30    0.00   18.82    0.03    0.00    0.52    0.00    0.00    0.00   26.33
07:12:48 AM  all   45.38    0.00   14.94    0.03    0.00    0.70    0.00    0.00    0.00   38.95
07:13:48 AM  all   48.31    0.00   13.43    0.03    0.00    0.63    0.00    0.00    0.00   37.59
07:14:48 AM  all   57.72    0.00   18.24    0.03    0.00    0.55    0.00    0.00    0.00   23.47
07:15:48 AM  all   56.48    0.00   23.32    0.03    0.00    0.42    0.00    0.00    0.00   19.74
07:16:48 AM  all   55.06    0.00   17.85    0.03    0.00    0.54    0.00    0.00    0.00   26.52
07:17:48 AM  all   42.36    0.00   14.06    0.03    0.00    0.68    0.00    0.00    0.00   42.87
07:18:48 AM  all   44.81    0.00   13.67    0.04    0.00    0.70    0.00    0.00    0.00   40.79
Average:     all   49.02    0.00   16.97    0.04    0.00    0.56    0.00    0.00    0.00   33.41
