Linux 5.4.0-164-generic (node-4.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

10:52:20 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:53:20 AM  all   15.85    0.00   12.84    0.05    0.00    0.45    0.00    0.00    0.00   70.82
10:54:20 AM  all   52.65    0.00   15.34    0.08    0.00    0.58    0.00    0.00    0.00   31.34
10:55:20 AM  all   55.17    0.00   19.54    0.04    0.00    0.51    0.00    0.00    0.00   24.73
10:56:20 AM  all   60.37    0.00   20.10    0.04    0.00    0.52    0.00    0.00    0.00   18.96
10:57:20 AM  all   54.88    0.00   18.19    0.03    0.00    0.52    0.00    0.00    0.00   26.38
10:58:20 AM  all   48.72    0.00   15.57    0.05    0.00    0.70    0.00    0.00    0.00   34.96
10:59:20 AM  all   49.10    0.00   13.65    0.02    0.00    0.61    0.00    0.00    0.00   36.61
11:00:20 AM  all   58.46    0.00   21.04    0.04    0.00    0.45    0.00    0.00    0.00   20.01
11:01:20 AM  all   55.81    0.00   23.40    0.03    0.00    0.45    0.00    0.00    0.00   20.29
11:02:20 AM  all   53.83    0.00   18.25    0.03    0.00    0.48    0.00    0.00    0.00   27.41
11:03:20 AM  all   46.47    0.00   14.14    0.04    0.00    0.66    0.00    0.00    0.00   38.69
11:04:20 AM  all   45.60    0.00   13.85    0.03    0.00    0.65    0.00    0.00    0.00   39.86
Average:     all   49.75    0.00   17.16    0.04    0.00    0.55    0.00    0.00    0.00   32.50
